prop_name;prop_count;prop_count_value;prop_counter
государство;99;143;99.0
географические координаты;97;107;97.0
административно-территориальная единица;62;135;62.0
площадь;35;38;35.0
находится в пределах природно-географического объекта;32;105;32.0
высота над уровнем моря;31;34;31.0
основная категория по теме;31;31;31.0
общая тема категории;30;30;30.0
местонахождение;23;71;23.0
состоит из;22;29;22.0
названо в честь;21;30;21.0
место смерти;16;27;16.0
описывается в источниках;16;27;16.0
длина;16;16;16.0
карта местонахождения;14;14;14.000000000000002
галерея на Викискладе;9;9;9.0
название на языке оригинала;9;9;9.0
история происходит в месте;8;94;8.0
место рождения;8;14;8.0
находится на берегу водоёма;7;8;7.000000000000001
наивысшая точка;7;7;7.000000000000001
находится в охранной зоне;6;6;6.0
место съёмок;5;9;5.0
часть света;5;5;5.0
область деятельности;4;5;4.0
открывает вид на;4;4;4.0
ширина;4;4;4.0
экорегион WWF;3;9;3.0
впадает в;3;4;3.0
место обнаружения;3;3;3.0
официальный сайт;3;3;3.0
является эндемиком в;3;3;3.0
численность населения;2;4;2.0
место активности;2;3;2.0
пункт назначения;2;3;2.0
горный хребет;2;2;2.0
дата основания/создания/возникновения;2;2;2.0
значимое место;2;2;2.0
предположительно одно и то же с;2;2;2.0
приток;2;2;2.0
производящая компания;2;2;2.0
часовой пояс;2;2;2.0
женское население;1;3;1.0
место погребения;1;3;1.0
мужское население;1;3;1.0
тематически относится к;1;2;1.0
элемент для смысла;1;2;1.0
глубочайшая точка;1;1;1.0
карта ареала вида;1;1;1.0
категория для людей, родившихся здесь;1;1;1.0
категория для людей, связанных с местностью;1;1;1.0
категория для людей, умерших здесь;1;1;1.0
категория защищённых зон МСОП;1;1;1.0
ключевое событие;1;1;1.0
код для сущности Wolfram Language;1;1;1.0
лицензия на вещание в;1;1;1.0
область интересов;1;1;1.0
основная тема портала Викимедиа;1;1;1.0
официальное название;1;1;1.0
портал Викимедиа;1;1;1.0
проходит над/под;1;1;1.0
рабочий список проекта Викимедиа;1;1;1.0
расположение штаб-квартиры;1;1;1.0
сделано из;1;1;1.0
файл KML;1;1;1.0
энтохороним от;1;1;1.0
