prop_name;prop_count;prop_count_value;prop_counter
государство;100;108;100.0
географические координаты;100;104;100.0
административно-территориальная единица;98;111;98.0
высота/рост;67;88;67.0
местонахождение;62;66;62.0
водосборный бассейн;57;57;56.99999999999999
находится в охранной зоне;50;54;50.0
название на языке оригинала;38;40;38.0
высота над уровнем моря;35;35;35.0
ширина;35;35;35.0
состоит из представителей класса;27;27;27.0
горный хребет;22;22;22.0
часть света;22;22;22.0
состоит из;20;22;20.0
общая тема категории;18;18;18.0
основная категория по теме;18;18;18.0
названо в честь;17;21;17.0
галерея на Викискладе;17;17;17.0
расход воды;17;17;17.0
площадь;11;33;11.0
код для сущности Wolfram Language;11;11;11.0
находится в пределах природно-географического объекта;11;11;11.0
официальный сайт;7;8;7.000000000000001
дата основания/создания/возникновения;7;7;7.000000000000001
категория защищённых зон МСОП;7;7;7.000000000000001
оператор;7;7;7.000000000000001
место смерти;6;12;6.0
описывается в источниках;5;5;5.0
открывает вид на;5;5;5.0
длина;4;4;4.0
конечная;4;4;4.0
находится на берегу водоёма;4;4;4.0
место рождения;3;8;3.0
место съёмок;3;3;3.0
численность населения;2;89;2.0
полученные награды;2;4;2.0
аудиозапись прочитанного текста;2;2;2.0
впадает в;2;2;2.0
вытекающие из озера реки;2;2;2.0
панорамный вид;2;2;2.0
приток;2;2;2.0
история происходит в месте;1;3;1.0
место создания;1;2;1.0
сделано из;1;2;1.0
соединяется с;1;2;1.0
видеофайл;1;1;1.0
впадающие в озеро реки;1;1;1.0
выдающееся произведение;1;1;1.0
значимое место;1;1;1.0
изображается на;1;1;1.0
имеет границы с;1;1;1.0
исток водотока;1;1;1.0
ключевое событие;1;1;1.0
место активности;1;1;1.0
написание каной;1;1;1.0
описан на сайте;1;1;1.0
ответственность несёт;1;1;1.0
площадь бассейна;1;1;1.0
предыдущее по порядку;1;1;1.0
пример использования свойства;1;1;1.0
проходит над/под;1;1;1.0
рабочий список проекта Викимедиа;1;1;1.0
следующее по порядку;1;1;1.0
создано на основе;1;1;1.0
страница веб-камеры;1;1;1.0
типовая местность (геология);1;1;1.0
