prop_name;prop_count;prop_count_value;prop_counter
горный хребет;16;1253;100.0
наивысшая точка;16;17;100.0
государство;15;18;93.75
административно-территориальная единица;14;18;87.5
географические координаты;14;17;87.5
высота над уровнем моря;13;14;81.25
общая тема категории;13;14;81.25
основная категория по теме;13;13;81.25
сделано из;13;13;81.25
названо в честь;8;16;50.0
длина;8;8;50.0
площадь;8;8;50.0
место смерти;7;12;43.75
ширина;7;7;43.75
находится в пределах природно-географического объекта;5;7;31.25
местонахождение;4;13;25.0
галерея на Викискладе;4;4;25.0
находится в охранной зоне;4;4;25.0
эра;4;4;25.0
состоит из;3;8;18.75
место рождения;3;5;18.75
место съёмок;3;4;18.75
описывается в источниках;2;3;12.5
дата основания/создания/возникновения;2;2;12.5
место жительства;2;2;12.5
название на языке оригинала;2;2;12.5
часть света;2;2;12.5
пример использования свойства;1;2;6.25
административно делится на;1;1;6.25
аудиозапись прочитанного текста;1;1;6.25
вулканическая обсерватория;1;1;6.25
значимое место;1;1;6.25
исток водотока;1;1;6.25
история происходит в месте;1;1;6.25
категория для людей, родившихся здесь;1;1;6.25
категория для людей, связанных с местностью;1;1;6.25
категория для людей, умерших здесь;1;1;6.25
категория фильмов, снятых в этом месте;1;1;6.25
место обнаружения;1;1;6.25
место погребения;1;1;6.25
основная тема портала Викимедиа;1;1;6.25
относительная высота;1;1;6.25
официальный сайт;1;1;6.25
подкласс от;1;1;6.25
портал Викимедиа;1;1;6.25
предки из;1;1;6.25
предположительно одно и то же с;1;1;6.25
рабочий список проекта Викимедиа;1;1;6.25
топографическая изоляция;1;1;6.25
