prop_name;prop_count;prop_count_value;prop_counter
впадает в;100;10575;100
географические координаты;100;276;100
приток;100;200;100
государство;100;174;100
длина;99;104;99
площадь бассейна;98;99;98
расход воды;95;99;95
категория бассейна;93;93;93
находится на берегу водоёма;92;5460;92
общая тема категории;91;93;91
основная категория по теме;89;89;89
водосборный бассейн;83;90;83
проходит над/под;82;2187;82
названо в честь;81;1076;81
административно-территориальная единица;81;235;81
описывается в источниках;78;232;78
находится в пределах природно-географического объекта;75;546;75
часть света;74;75;74
исток водотока;65;91;65
бассейн объекта в странах;63;90;63
вытекающие из озера реки;60;263;60
впадающие в озеро реки;56;267;56
карта этой дороги;48;48;48
галерея на Викискладе;44;44;44
водоём на реке;35;102;35
местонахождение;31;91;31
место смерти;29;77;29
карта местонахождения;28;31;28
место рождения;21;37;21
название на языке оригинала;19;39;19
глубочайшая точка;17;28;17
высота над уровнем моря;15;19;15
история происходит в месте;12;21;12
состоит из;12;17;12
произношение (звуковой файл);10;12;10
элемент для смысла;9;10;9
имеет границы с;8;22;8
предположительно одно и то же с;8;8;8
рабочий список проекта Викимедиа;8;8;8
конечная;7;18;7
часовой пояс;7;13;7
открывает вид на;7;11;7
пример использования свойства;7;10;7
несёт на себе;6;9;6
место обнаружения;5;6;5
модельный элемент;5;5;5
частично совпадает с;4;4;4
плотина;3;16;3
соединяется с;3;9;3
оператор;3;5;3
расположение штаб-квартиры;3;4;3
тематически относится к;3;4;3
область деятельности;3;3;3
официальное название;3;3;3
подробная карта;3;3;3
сторона притока;3;3;3
является эндемиком в;3;3;3
связанная категория;2;7;2
место активности;2;4;2
полученные награды;2;4;2
содержит;2;4;2
зона обслуживания;2;3;2
в память о;2;2;2
категория для людей, родившихся здесь;2;2;2
категория для людей, связанных с местностью;2;2;2
категория для людей, умерших здесь;2;2;2
место создания;2;2;2
место съёмок;2;2;2
основная тема шаблона;2;2;2
основной шаблон по теме;2;2;2
уклон;2;2;2
файл KML;2;2;2
имеет границей;1;2;1
позиционная карта;1;2;1
аудиозапись прочитанного текста;1;1;1
в этом списке перечисляются;1;1;1
война/сражение;1;1;1
гражданство;1;1;1
дата открытия;1;1;1
использует;1;1;1
использует объект;1;1;1
код для сущности Wolfram Language;1;1;1
маршрутная карта;1;1;1
место изготовления;1;1;1
место погребения;1;1;1
область святого или божества;1;1;1
основная тема портала Викимедиа;1;1;1
относится к вики-проекту;1;1;1
официальный сайт;1;1;1
первооткрыватель или изобретатель;1;1;1
портал Викимедиа;1;1;1
посвящено;1;1;1
постоянный дубликат;1;1;1
рельефная позиционная карта;1;1;1
хранится в коллекции;1;1;1
