prop_name;prop_count;prop_count_value;prop_counter
общая тема категории;91;95;91.0
основная категория по теме;91;91;91.0
географические координаты;84;87;84.0
местонахождение;82;739;82.0
место рождения;81;1749;81.0
административно-территориальная единица;77;19977;77.0
государство;75;268;75.0
находится в пределах природно-географического объекта;69;3334;69.0
место смерти;62;450;62.0
названо в честь;59;318;59.0
карта местонахождения;58;71;57.99999999999999
история происходит в месте;53;469;53.0
состоит из;49;96;49.0
описывается в источниках;47;125;47.0
место активности;40;137;40.0
страна происхождения;39;502;39.0
площадь;33;34;33.0
гражданство;30;376;30.0
место жительства;30;80;30.0
тематически относится к;30;51;30.0
основная тема портала Викимедиа;30;30;30.0
зона обслуживания;29;309;29.0
происходит из;28;42;28.000000000000004
портал Викимедиа;28;28;28.000000000000004
юрисдикция распространяется на;26;56;26.0
категория для людей, родившихся здесь;26;26;26.0
категория для людей, связанных с местностью;25;26;25.0
галерея на Викискладе;25;25;25.0
часть света;24;19269;24.0
область деятельности;24;78;24.0
место изготовления;23;604;23.0
расположение штаб-квартиры;23;30;23.0
имеет границы с;20;43;20.0
энтохороним от;19;21;19.0
изображение флага;19;20;19.0
находится на берегу водоёма;15;19;15.0
предмет изучения;15;18;15.0
изображение герба;15;16;15.0
элемент для смысла;15;16;15.0
история темы;15;15;15.0
наивысшая точка;15;15;15.0
место создания;14;24;14.000000000000002
этнохороним;13;45;13.0
часовой пояс;13;42;13.0
участник(и);12;19;12.0
категория для людей, умерших здесь;12;12;12.0
место съёмок;11;14;11.0
численность населения;11;14;11.0
административно делится на;10;516;10.0
высота над уровнем моря;10;11;10.0
дата основания/создания/возникновения;10;10;10.0
изучается в;10;10;10.0
число детей, не учащихся в школе;8;189;8.0
место обнаружения;8;12;8.0
столица;8;10;8.0
подкласс от;8;9;8.0
география темы;8;8;8.0
официальный сайт;8;8;8.0
используемый язык;7;13;7.000000000000001
этническая группа;7;11;7.000000000000001
является столицей;7;10;7.000000000000001
описание флага;7;7;7.000000000000001
постоянный дубликат;6;7;6.0
предки из;6;6;6.0
предположительно одно и то же с;6;6;6.0
горный хребет;5;422;5.0
место погребения;5;13;5.0
название на языке оригинала;5;13;5.0
представляет страну в спорте;5;13;5.0
ключевое событие;5;12;5.0
заменён на;5;7;5.0
является эндемиком в;5;7;5.0
длина;5;5;5.0
описание герба;5;5;5.0
Исторический регион;4;3712;4.0
культура;4;18;4.0
на территорию претендует;4;15;4.0
рабочий список проекта Викимедиа;4;5;4.0
категория для людей, похороненных здесь;4;4;4.0
категория фильмов, снятых в этом месте;4;4;4.0
обладает свойством;4;4;4.0
официальное название;4;4;4.0
пункт назначения;4;4;4.0
место публикации;3;34;3.0
официальный язык;3;9;3.0
дипломатические отношения;3;6;3.0
источник материала;3;4;3.0
жанр;3;3;3.0
исток водотока;3;3;3.0
оператор;3;3;3.0
член спортивной команды;3;3;3.0
ширина;3;3;3.0
эра;3;3;3.0
произношение (звуковой файл);2;7;2.0
сделано из;2;7;2.0
бассейн объекта в странах;2;3;2.0
аудиозапись прочитанного текста;2;2;2.0
геоданные;2;2;2.0
гимн;2;2;2.0
интернет-домен верхнего уровня;2;2;2.0
истинно для места;2;2;2.0
находится в границах современной административной единицы;2;2;2.0
находится в охранной зоне;2;2;2.0
область интересов;2;2;2.0
основатель;2;2;2.0
позиционная карта;2;2;2.0
противоположно;2;2;2.0
собрание работ;2;2;2.0
частично совпадает с;2;2;2.0
водосборный бассейн;1;114;1.0
первооткрыватель или изобретатель;1;4;1.0
территория перекрывается с;1;4;1.0
документация Викиданных;1;3;1.0
официальная религия;1;3;1.0
глава правительства;1;2;1.0
максимальная температура;1;2;1.0
минимум температуры;1;2;1.0
пример использования свойства;1;2;1.0
святой покровитель;1;2;1.0
в этом списке перечисляются;1;1;1.0
вдохновлено;1;1;1.0
видеофайл;1;1;1.0
владельцем является;1;1;1.0
главный регулирующий текст;1;1;1.0
глубочайшая точка;1;1;1.0
город-побратим;1;1;1.0
дата прекращения существования;1;1;1.0
денежная единица;1;1;1.0
должность главы правительства;1;1;1.0
занимает ту же территорию с;1;1;1.0
изображение печати/эмблемы;1;1;1.0
код для сущности Wolfram Language;1;1;1.0
коллаж;1;1;1.0
короткое название;1;1;1.0
лейбл звукозаписи;1;1;1.0
лицензия на вещание в;1;1;1.0
место содержания под стражей;1;1;1.0
метка Stack Exchange;1;1;1.0
номинальный ВВП на душу населения;1;1;1.0
обзорная статья Викимедиа;1;1;1.0
область святого или божества;1;1;1.0
обслуживаемый город;1;1;1.0
описание печати/эмблемы;1;1;1.0
основная тема шаблона;1;1;1.0
основной шаблон по теме;1;1;1.0
основополагающий текст;1;1;1.0
открывает вид на;1;1;1.0
относится к;1;1;1.0
победитель;1;1;1.0
подробная карта;1;1;1.0
полученные награды;1;1;1.0
посвящено;1;1;1.0
предыдущее по порядку;1;1;1.0
производящая компания;1;1;1.0
работодатель;1;1;1.0
расположено в религиозной территориальной единице;1;1;1.0
рельефная позиционная карта;1;1;1.0
род;1;1;1.0
самая западная точка;1;1;1.0
самая северная точка;1;1;1.0
самая южная точка;1;1;1.0
следующее по порядку;1;1;1.0
сторона автомобильного движения;1;1;1.0
суммарный коэффициент рождаемости;1;1;1.0
супруг(а);1;1;1.0
традиционная еда;1;1;1.0
участвовал в;1;1;1.0
участник организации или клуба;1;1;1.0
фамилия;1;1;1.0
форма правления;1;1;1.0
