prop_name;prop_count;prop_count_value;prop_counter
географические координаты;100;181;100.0
государство;100;108;100.0
административно-территориальная единица;82;158;82.0
впадает в;33;129;33.0
находится на берегу водоёма;32;163;32.0
приток;31;96;31.0
проходит над/под;20;45;20.0
названо в честь;12;17;12.0
длина;11;11;11.0
местонахождение;10;37;10.0
находится в пределах природно-географического объекта;10;10;10.0
водосборный бассейн;7;7;7.000000000000001
высота над уровнем моря;5;5;5.0
находится в охранной зоне;5;5;5.0
общая тема категории;5;5;5.0
основная категория по теме;5;5;5.0
место смерти;4;6;4.0
бассейн объекта в странах;4;4;4.0
карта местонахождения;4;4;4.0
соединяется с;3;6;3.0
вытекающие из озера реки;3;4;3.0
впадающие в озеро реки;3;3;3.0
состоит из;3;3;3.0
описывается в источниках;2;6;2.0
исток водотока;2;2;2.0
написание каной;2;2;2.0
ширина;2;2;2.0
административно делится на;1;1;1.0
вертикальная глубина;1;1;1.0
владельцем является;1;1;1.0
водоём на реке;1;1;1.0
имеет границы с;1;1;1.0
используется как/для/в;1;1;1.0
категория бассейна;1;1;1.0
ключевое событие;1;1;1.0
официальный сайт;1;1;1.0
площадь бассейна;1;1;1.0
произношение (звуковой файл);1;1;1.0
файл KML;1;1;1.0
часовой пояс;1;1;1.0
часть света;1;1;1.0
