prop_name;prop_count;prop_count_value;prop_counter
географические координаты;92;116;92.0
государство;90;125;90.0
административно-территориальная единица;57;113;56.99999999999999
находится в пределах природно-географического объекта;46;354;46.0
общая тема категории;38;38;38.0
основная категория по теме;38;38;38.0
высота над уровнем моря;34;37;34.0
местонахождение;24;58;24.0
названо в честь;24;32;24.0
карта местонахождения;24;24;24.0
площадь;23;25;23.0
описывается в источниках;21;43;21.0
состоит из;15;31;15.0
место рождения;12;28;12.0
часть света;12;12;12.0
длина;10;10;10.0
место смерти;7;7;7.000000000000001
галерея на Викискладе;6;6;6.0
исток водотока;5;9;5.0
численность населения;4;23;4.0
часовой пояс;4;7;4.0
название на языке оригинала;4;6;4.0
на астрономическом теле;4;4;4.0
находится на берегу водоёма;4;4;4.0
ширина;4;4;4.0
женское население;3;22;3.0
мужское население;3;22;3.0
имеет границы с;3;3;3.0
история происходит в месте;3;3;3.0
место изготовления;3;3;3.0
наивысшая точка;3;3;3.0
находится в охранной зоне;3;3;3.0
место съёмок;2;4;2.0
глубочайшая точка;2;3;2.0
geomorphological unit;2;2;2.0
горный хребет;2;2;2.0
дата основания/создания/возникновения;2;2;2.0
изображение герба;2;2;2.0
место активности;2;2;2.0
место посадки;2;2;2.0
официальный сайт;2;2;2.0
предположительно одно и то же с;2;2;2.0
приток;2;2;2.0
пункт назначения;2;2;2.0
страна происхождения;2;2;2.0
частично совпадает с;2;2;2.0
юрисдикция распространяется на;2;2;2.0
этническая группа;1;77;1.0
выдающееся произведение;1;4;1.0
лицензия на вещание в;1;2;1.0
официальное название;1;2;1.0
работодатель;1;2;1.0
содержащиеся виды;1;2;1.0
бассейн объекта в странах;1;1;1.0
водосборный бассейн;1;1;1.0
значимое место;1;1;1.0
избирательный округ;1;1;1.0
изображение флага;1;1;1.0
используется как/для/в;1;1;1.0
категория для людей, связанных с местностью;1;1;1.0
ключевое событие;1;1;1.0
максимальная температура;1;1;1.0
место астрономического открытия;1;1;1.0
место обнаружения;1;1;1.0
место погребения;1;1;1.0
место создания;1;1;1.0
основная тема портала Викимедиа;1;1;1.0
подкласс от;1;1;1.0
позиционная карта;1;1;1.0
политическая идеология;1;1;1.0
портал Викимедиа;1;1;1.0
постоянный дубликат;1;1;1.0
предки из;1;1;1.0
произношение (звуковой файл);1;1;1.0
сделано из;1;1;1.0
тематически относится к;1;1;1.0
типовая местность (геология);1;1;1.0
