prop_name;prop_count;prop_count_value;prop_counter
географические координаты;100;122;100.0
государство;94;99;94.0
административно-территориальная единица;91;121;91.0
находится на берегу водоёма;82;89;82.0
находится в пределах природно-географического объекта;35;46;35.0
местонахождение;33;56;33.0
названо в честь;30;44;30.0
описывается в источниках;29;67;29.0
место смерти;24;71;24.0
высота над уровнем моря;23;26;23.0
общая тема категории;15;15;15.0
находится в охранной зоне;13;13;13.0
основная категория по теме;13;13;13.0
место рождения;10;31;10.0
дата основания/создания/возникновения;10;10;10.0
часть света;10;10;10.0
галерея на Викискладе;9;9;9.0
площадь;8;12;8.0
состоит из;7;7;7.000000000000001
карта местонахождения;6;6;6.0
конечная;5;9;5.0
часовой пояс;5;8;5.0
категория защищённых зон МСОП;5;5;5.0
пункт назначения;5;5;5.0
численность населения;4;8;4.0
место жительства;4;7;4.0
официальное название;4;5;4.0
место съёмок;4;4;4.0
официальный сайт;4;4;4.0
расположение конечной точки;4;4;4.0
история происходит в месте;3;5;3.0
место обнаружения;3;5;3.0
горный хребет;3;3;3.0
значимое место;3;3;3.0
имеет границы с;3;3;3.0
название на языке оригинала;3;3;3.0
оператор;3;3;3.0
открывает вид на;2;9;2.0
место публикации;2;3;2.0
владельцем является;2;2;2.0
категория для людей, связанных с местностью;2;2;2.0
категория для людей, умерших здесь;2;2;2.0
место активности;2;2;2.0
имя;1;3;1.0
используется как/для/в;1;3;1.0
расположение штаб-квартиры;1;3;1.0
URL;1;2;1.0
аудиозапись прочитанного текста;1;2;1.0
оборудован;1;2;1.0
вдохновлено;1;1;1.0
город-побратим;1;1;1.0
дата открытия;1;1;1.0
дата официального открытия;1;1;1.0
зона обслуживания;1;1;1.0
инженер-строитель;1;1;1.0
классификация климата Кёппена;1;1;1.0
ключевое событие;1;1;1.0
максимальная температура;1;1;1.0
место создания;1;1;1.0
написание каной;1;1;1.0
описан на сайте;1;1;1.0
основные направления;1;1;1.0
первооткрыватель или изобретатель;1;1;1.0
пример использования свойства;1;1;1.0
проектировщик;1;1;1.0
расположен на улице;1;1;1.0
состоит из представителей класса;1;1;1.0
столица;1;1;1.0
хранится в коллекции;1;1;1.0
через;1;1;1.0
электронная почта;1;1;1.0
