prop_name;prop_count;prop_count_value;prop_counter
государство;100;102;100.0
административно-территориальная единица;96;136;96.0
географические координаты;94;107;94.0
дата основания/создания/возникновения;53;56;53.0
официальный сайт;36;37;36.0
местонахождение;32;2766;32.0
архитектурный стиль;28;31;28.000000000000004
архитектор;27;35;27.0
епархия;19;20;19.0
состоит из;18;49;18.0
владельцем является;17;38;17.0
место погребения;15;312;15.0
названо в честь;14;15;14.000000000000002
дата официального открытия;13;13;13.0
выдающееся произведение;12;13;12.0
оператор;12;12;12.0
общая тема категории;11;11;11.0
основная категория по теме;11;11;11.0
расположено в религиозной территориальной единице;11;11;11.0
площадь;10;12;10.0
галерея на Викискладе;9;9;9.0
работодатель;8;135;8.0
находится в пределах природно-географического объекта;8;25;8.0
ключевое событие;8;22;8.0
отношение к религии;8;9;8.0
владеет;6;23;6.0
производитель;6;17;6.0
основатель;6;6;6.0
первое письменное упоминание;6;6;6.0
учебное заведение;5;981;5.0
место смерти;5;18;5.0
обитатель;5;18;5.0
женское население;5;15;5.0
мужское население;5;15;5.0
численность населения;5;15;5.0
место рождения;5;8;5.0
расположение штаб-квартиры;5;8;5.0
расположен на улице;5;7;5.0
вместимость;5;5;5.0
высота над уровнем моря;5;5;5.0
дата принятия в эксплуатацию;5;5;5.0
страница учреждения на Викискладе;5;5;5.0
хранится в коллекции;4;4840;4.0
железнодорожная линия;4;9;4.0
сделано из;4;9;4.0
следующий остановочный пункт;4;9;4.0
описан на сайте;4;8;4.0
часовой пояс;4;7;4.0
число посетителей в год;4;7;4.0
адрес (УСТАРЕЛО);4;4;4.0
дата прекращения существования;4;4;4.0
длина;4;4;4.0
категория для людей, похороненных здесь;4;4;4.0
проходит над/под;4;4;4.0
электронная почта;4;4;4.0
домашний стадион;3;7;3.0
находится в охранной зоне;3;5;3.0
материнская компания (организация, учреждение);3;4;3.0
бим;3;3;3.0
высота/рост;3;3;3.0
заказчик произведения;3;3;3.0
место жительства;3;3;3.0
место съёмок;3;3;3.0
название на языке оригинала;3;3;3.0
несёт на себе;3;3;3.0
осадка;3;3;3.0
световая характеристика маяка;3;3;3.0
спонсор;2;35;2.0
конечная;2;13;2.0
надпись;2;6;2.0
история выставок;2;5;2.0
создано на основе;2;5;2.0
война/сражение;2;4;2.0
издатель;2;4;2.0
пример использования свойства;2;4;2.0
собрание работ;2;4;2.0
высота лампы маяка;2;3;2.0
скорость;2;3;2.0
вид спорта;2;2;2.0
дальность видимости маяка;2;2;2.0
используется как/для/в;2;2;2.0
карта местонахождения;2;2;2.0
категория для выпускников образовательного учреждения;2;2;2.0
категория защищённых зон МСОП;2;2;2.0
код для сущности Wolfram Language;2;2;2.0
место активности;2;2;2.0
находится на берегу водоёма;2;2;2.0
официальное название;2;2;2.0
план помещения;2;2;2.0
полученные награды;2;2;2.0
посвящено;2;2;2.0
следующая переправа выше по течению;2;2;2.0
следующая переправа ниже по течению;2;2;2.0
собор;2;2;2.0
тарифная зона;2;2;2.0
тематически относится к;2;2;2.0
тип судна;2;2;2.0
участник организации или клуба;2;2;2.0
соавтор, сделавший вклад в субъект;1;5;1.0
статус авторского права;1;4;1.0
обслуживается маршрутом;1;3;1.0
архивы хранятся в;1;2;1.0
в память о;1;2;1.0
выходная мощность;1;2;1.0
дата официального закрытия;1;2;1.0
жанр;1;2;1.0
категория для названия корабля;1;2;1.0
медицинская эвакуация в;1;2;1.0
название;1;2;1.0
организатор;1;2;1.0
правила поведения в этом месте;1;2;1.0
создатель;1;2;1.0
Rugby League Project ID (general);1;1;1.0
emergency services;1;1;1.0
ground level 360 degree view;1;1;1.0
абонентский ящик;1;1;1.0
валовая вместимость;1;1;1.0
вдохновлено;1;1;1.0
двигатель;1;1;1.0
дочерние компании (организации, учреждения);1;1;1.0
значимое место;1;1;1.0
изображение герба;1;1;1.0
изображение флага;1;1;1.0
инженер-строитель;1;1;1.0
испытал влияние от;1;1;1.0
код в Europeana;1;1;1.0
количество этажей;1;1;1.0
менеджер/директор;1;1;1.0
место изготовления;1;1;1.0
место обнаружения;1;1;1.0
место первого исполнения;1;1;1.0
метод изготовления;1;1;1.0
награда от;1;1;1.0
ориентация;1;1;1.0
основной порт;1;1;1.0
ответственность несёт;1;1;1.0
официальная резиденция;1;1;1.0
повреждено;1;1;1.0
подкласс от;1;1;1.0
подробная карта;1;1;1.0
предыдущее по порядку;1;1;1.0
принадлежит к;1;1;1.0
рабочий список проекта Викимедиа;1;1;1.0
расположение конечной точки;1;1;1.0
сила света;1;1;1.0
символ Юникода;1;1;1.0
следующее по порядку;1;1;1.0
соединяется с;1;1;1.0
состоит из представителей класса;1;1;1.0
тестовое свойство с типом Строка;1;1;1.0
число больничных коек;1;1;1.0
число железнодорожных путей у платформ;1;1;1.0
число пролётов;1;1;1.0
число учащихся;1;1;1.0
чистая вместимость;1;1;1.0
ширина;1;1;1.0
