entity;label;popularity
Q5700983;Heirtzler Fracture Zone;9
Q6433255;Kosminskaya Fracture Zone;8
Q15223730;Hero Fracture Zone;8
Q7932765;Vinogradov Fracture Zone;8
Q5370436;Emerald Fracture Zone;8
Q21471020;South Sandwich Fracture Zone;7
Q4775118;Antipodes Fracture Zone;7
Q4851597;Balleny Fracture Zone;7
Q5873258;Hjort Fracture Zone;7
Q7460183;Shackleton Fracture Zone;7
Q15266888;Pitman Fracture Zone;7
Q5084409;Charlie-Gibbs Fracture Zone;6
Q5270660;Diamantina Fracture Zone;6
Q73700647;Terror Fracture Zone;5
Q3575786;Jan Mayen fracture zone;5
Q3774301;Mendocino Fracture Zone;5
Q73701131;Saint-Exupéry Fracture Zone;4
Q61609015;Murray Fracture Zone;3
Q65335579;Clarion Fracture Zone;3
Q7571559;Sovanco Fracture Zone;3
Q728745;Owen Fracture Zone;3
Q5367789;Eltanin Fault System;3
Q5329883;Easter Fracture Zone;3
Q5134386;Clipperton Fracture Zone;3
Q2553969;Enriquillo–Plantain Garden fault zone;3
Q17018361;Septentrional-Oriente fault zone;2
Q5098642;Chile Fracture Zone;2
Q23581304;Kane Fracture Zone;2
Q1737582;Ruschel;2
Q49000670;Walton fault zone;2
Q53152076;Nansen Fracture Zone;2
Q55536132;Oceanographer Fracture Zone;2
Q55536400;Atlantis Fracture Zone;2
Q7129926;Panama Fracture Zone;1
Q3575789;Q3575789;1
Q28231753;Fifteen-Twenty Fracture Zone;1
Q4924950;Blanco Fracture Zone;1
Q6887530;Mocha Fracture Zone;1
