entity;label;popularity
Q484170;commune of France;40294
Q3685392;comune of Monaco;38
Q1014625;M'Hamid El Ghizlane;34
Q4392136;Mingaladon Township;27
Q2201862;Alcorta;22
Q48295;La Cumbrecita;14
Q597201;Lake of the Woods, Ontario;13
Q4210774;Cumberland, Ontario;11
Q65074168;Commune V, Bamako;11
Q5047324;Cartier, Ontario;10
Q511844;Medinas;10
Q3259946;Lot 62, Prince Edward Island;10
Q65074169;Commune VI, Bamako;9
Q2989404;Commune IV;9
Q6501775;Laurier, Ontario;9
Q2254423;Garabato;9
Q3259904;Lot 34, Prince Edward Island;9
Q59089652;Commune II;9
Q14823655;Commune of Mugongomanga;9
Q19689156;Q19689156;9
Q581975;Lot 48, Prince Edward Island;9
Q3259883;Lot 21, Prince Edward Island;8
Q3259902;Lot 33, Prince Edward Island;8
Q3259897;Lot 2, Prince Edward Island;8
Q3259924;Lot 49, Prince Edward Island;8
Q3259943;Lot 60, Prince Edward Island;8
Q3259948;Lot 63, Prince Edward Island;8
Q3259888;Lot 24, Prince Edward Island;8
Q3259951;Lot 65, Prince Edward Island;8
Q3259879;Lot 19, Prince Edward Island;8
Q4947111;Bosanquet, Ontario;8
Q773868;Upsala;8
Q10391462;Villa La Bolsa;8
Q387698;Lot 7, Prince Edward Island;8
Q6753247;Manvers Township;7
Q3259925;Lot 4, Prince Edward Island;7
Q3259928;Lot 50, Prince Edward Island;7
Q3259929;Lot 52, Prince Edward Island;7
Q3259931;Lot 53, Prince Edward Island;7
Q3259932;Lot 54, Prince Edward Island;7
Q3259934;Lot 56, Prince Edward Island;7
Q3259936;Lot 57, Prince Edward Island;7
Q3259952;Lot 66, Prince Edward Island;7
Q3259950;Lot 64, Prince Edward Island;7
Q3259938;Lot 58, Prince Edward Island;7
Q3259939;Lot 59, Prince Edward Island;7
Q3259940;Lot 5, Prince Edward Island;7
Q3259958;Lot 9, Prince Edward Island;7
Q3259944;Lot 61, Prince Edward Island;7
Q3259957;Lot 8, Prince Edward Island;7
Q3259920;Lot 45, Prince Edward Island;7
Q3259955;Lot 6, Prince Edward Island;7
Q3259922;Lot 46, Prince Edward Island;7
Q3259923;Lot 47, Prince Edward Island;7
Q3259919;Lot 44, Prince Edward Island;7
Q3259865;Lot 10, Prince Edward Island;7
Q2387798;Lot 51, Prince Edward Island;7
Q3259868;Lot 12, Prince Edward Island;7
Q3259917;Lot 43, Prince Edward Island;7
Q3259869;Lot 13, Prince Edward Island;7
Q81810116;Imasgo;7
Q3259872;Lot 14, Prince Edward Island;7
Q3259873;Lot 15, Prince Edward Island;7
Q3259874;Lot 16, Prince Edward Island;7
Q3259877;Lot 18, Prince Edward Island;7
Q3259881;Lot 1, Prince Edward Island;7
Q3259882;Lot 20, Prince Edward Island;7
Q3259884;Lot 22, Prince Edward Island;7
Q3259886;Lot 23, Prince Edward Island;7
Q3259889;Lot 25, Prince Edward Island;7
Q3259891;Lot 26, Prince Edward Island;7
Q3259893;Lot 27, Prince Edward Island;7
Q3259894;Lot 28, Prince Edward Island;7
Q3259895;Lot 29, Prince Edward Island;7
Q3259899;Lot 30, Prince Edward Island;7
Q3259901;Lot 31, Prince Edward Island;7
Q3259905;Lot 35, Prince Edward Island;7
Q3259906;Lot 36, Prince Edward Island;7
Q3259908;Lot 37, Prince Edward Island;7
Q3259909;Lot 38, Prince Edward Island;7
Q3259911;Lot 39, Prince Edward Island;7
Q3259912;Lot 3, Prince Edward Island;7
Q3259913;Lot 40, Prince Edward Island;7
Q3259914;Lot 41, Prince Edward Island;7
Q3259916;Lot 42, Prince Edward Island;7
Q924073;Lot 32, Prince Edward Island;6
Q3194262;Katuba;6
Q45794126;Zango;6
Q4918462;Bissiga, Boulgou;6
Q4914287;Bingo;6
Q15261320;Ndindi;5
Q47490980;Q47490980;5
Q63725252;Malantouen;5
Q5435446;Farlim;5
Q6440527;Krông Na;5
Q62919086;Q62919086;5
Q16250495;Alam Damai;5
Q4830016;Aweres, Ontario;5
Q834996;Béréba Department;5
Q55259351;Q55259351;4
Q56307788;Q56307788;4
Q56319913;Tonle Bet;4
Q56321147;Kampong Seila;4
Q60845992;Bougnounou;4
Q80267543;Garbongou;4
Q80355091;Kaya-Kaforo;4
Q80804839;Wamtinga;4
Q63714028;Q63714028;4
Q63715771;Q63715771;4
Q80580795;Tiakoagli;4
Q64691060;Q64691060;4
Q76558732;Nikouem;4
Q4918465;Bissiga;4
Q81937623;Naboamou;4
Q2152613;Château-Chinon;4
Q2926289;Broubrou;4
Q3104755;Q3104755;4
Q4854400;Bandar Indera Mahkota;4
Q6566532;Karangtanghin;4
Q16303464;Q16303464;4
Q6480514;Lallé;4
Q64850084;Q64850084;3
Q64850085;Q64850085;3
Q64769062;Q64769062;3
Q64785949;Q64785949;3
Q64769067;Q64769067;3
Q64850090;Q64850090;3
Q64769039;Q64769039;3
Q64769035;Q64769035;3
Q64850088;Q64850088;3
Q64850113;Q64850113;3
Q64850096;Q64850096;3
Q64850109;Q64850109;3
Q64698533;Q64698533;3
Q64854470;Q64854470;3
Q64854511;Q64854511;3
Q64855075;Q64855075;3
Q64855108;Q64855108;3
Q64981295;Q64981295;3
Q64981349;Q64981349;3
Q4918467;Bissiga De Gando;3
Q77338731;Kaya-Fabolo;3
Q64698545;Q64698545;3
Q25384281;Q25384281;3
Q16253132;Bandar Puteri Puchong;3
Q61904831;Corcovado;3
Q16532869;Bissiga-Peulh;3
Q16304386;Bissiga;3
Q56236180;Peam Kaoh Sna;3
Q64698523;Q64698523;3
Q56321139;Tumnob Rolok;3
Q9086348;Q9086348;3
Q7039377;Nionsna;3
Q64698528;Q64698528;3
Q5302337;Doutinga;3
Q64691314;Q64691314;3
Q64691371;Q64691371;3
Q64698520;Q64698520;3
Q64698480;Q64698480;3
Q55606093;Bugarama (commune);2
Q776939;Q776939;2
Q25679397;Q25679397;2
Q27032076;Q27032076;2
Q18480669;Capilla de la Sagrada Familia;2
Q55624057;Muha (commune);2
Q55624068;Muhuta (commune);2
Q55624072;Mukaza (commune);2
Q55625581;Ntahangwa;2
Q56320194;Q56320194;2
Q4979892;Brutus Township, Michigan;2
Q5038280;Cardenas, Panama;1
Q4854419;Bandar Springhill;1
Q4251719;Bandar Ketengah Jaya;1
Q16253123;Bandar Cassia;1
Q25617517;Q25617517;1
