entity;label;popularity
Q2423990;Shomron Regional Council;58
Q169310;Ariel;47
Q64053;Efrat;40
Q430939;Beit El;35
Q2916342;Karnei Shomron;32
Q2597135;Ofra;30
Q1018921;Tekoa;30
Q502272;Ma'ale Adumim;28
Q668897;Har Adar;27
Q2160189;Kedumim;26
Q325455;Yitzhar;25
Q2888960;Mehola;25
Q168140;Modi'in Illit;25
Q1524664;Gilo;25
Q2117476;Alon Shvut;25
Q1956376;Eli;24
Q2369607;Giv'at Ze'ev;23
Q325919;Kfar Tapuach;23
Q2777433;Nahliel;22
Q2975875;Ramat Magshimim;22
Q2889568;Otniel;22
Q2326109;Elkana;22
Q368883;Beit Aryeh-Ofarim;21
Q1808579;Alfei Menashe;20
Q1675212;Itamar;20
Q2889103;Shadmot Mehola;20
Q2918216;Ma'ale Efrayim;20
Q152578;Beitar Illit;20
Q2890437;Elon Moreh;20
Q325708;Psagot;20
Q2777883;Migdalim;20
Q2890400;Halamish;20
Q2777973;Revava;20
Q990664;Gush Etzion;20
Q2777446;Nili, Mateh Binyamin;19
Q2777198;Beit HaArava;19
Q2776800;Matityahu, Mateh Binyamin;19
Q2910942;Haspin;19
Q2558902;Barkan;19
Q2777925;Kiryat Netafim;19
Q2889474;Beit Yatir;19
Q2890345;Sal'it;19
Q2909965;Eli-ad;19
Q325928;Einav;19
Q1629873;Kfar Adumim;19
Q2916614;Rosh Tzurim;18
Q2708817;Mevo Horon;18
Q2889134;Sansana;18
Q2889939;El Rom;18
Q2777977;Sha'arei Tikva;18
Q598371;Odem;18
Q893215;Ramot, Jerusalem;18
Q985533;Merom Golan;18
Q2890575;Geva Binyamin;18
Q2777556;Beit Horon;18
Q2915143;Immanuel;18
Q2777789;Kalya;18
Q2909968;Kanaf;18
Q2889475;Niran;17
Q2889908;Geshur;17
Q2777888;Reihan;17
Q2916663;Hamra, Bik'at HaYarden;17
Q2778124;Ramat Eshkol;17
Q285260;Afik;17
Q2890872;Vered Yeriho;17
Q2889094;Adora, Har Hebron;17
Q1555352;Gush Katif;17
Q2777705;Alei Zahav;17
Q2890625;Dolev;17
Q2890336;Netiv HaGdud;16
Q2890380;Nov, Golan Heights;16
Q2890325;Ramot, Golan Heights;16
Q2568520;Nofim;16
Q325876;Shavei Shomron;16
Q2888924;Yafit;16
Q2888647;Petza'el;16
Q2571864;Ma'ale Gamla;16
Q2777759;Almog;16
Q2612754;Talmon;16
Q2776900;Mitzpe Yeriho;16
Q2889503;Har Brakha;16
Q224721;Livna;16
Q2777666;Yakir;16
Q2890805;Mitzpe Shalem;16
Q2920377;East Talpiot;16
Q246979;Teneh Omarim;16
Q2889238;Eshkolot;16
