entity;label;popularity
Q337514;Adamawa State;534
Q878284;Kaduna State;505
Q463959;Taraba State;482
Q503932;Niger State;445
Q503936;Bauchi State;443
Q815913;Lagos;430
Q130626;Borno State;405
Q503928;Plateau State;394
Q503923;Rivers State;338
Q748523;Kebbi State;337
Q739676;Cross River State;331
Q503910;Delta State;293
Q429908;Benue State;268
Q682571;Kano State;258
Q503941;Sokoto State;235
Q532153;Bayelsa State;232
Q424388;Akwa Ibom State;227
Q682704;Edo State;226
Q376241;Gombe State;219
Q657821;Katsina State;217
Q387745;Kogi State;209
Q145793;Zamfara State;203
Q836645;Nasarawa State;198
Q836654;Ondo State;186
Q503905;Oyo State;185
Q117714;Anambra State;180
Q320852;Abia State;179
Q3817714;Enugu State;170
Q836657;Ogun State;168
Q842939;Imo State;163
Q534917;Ekiti State;162
Q682691;Jigawa State;161
Q682721;Osun State;161
Q682777;Yobe State;159
Q464953;Kwara State;154
Q506808;Ebonyi State;139
Q7988329;Western State;18
Q3511658;East Central State;16
Q9294802;North-Eastern State;16
Q3508968;Gongola State;15
Q10337430;North-Western State;14
Q27536437;Bendel State;13
Q840930;Benue-Plateau State;12
Q27536370;South Eastern State;9
Q27536865;North-Central state;9
Q27536429;Mid-Western State;8
Q60884707;Q60884707;2
