entity;label;popularity
Q23635;Bermuda;1977
Q5785;Cayman Islands;1213
Q36823;Tokelau;229
Q81052;Inner Hebrides;180
Q36004;Cocos (Keeling) Islands;173
Q115459;Chatham Islands;168
Q220982;Tristan da Cunha;152
Q1194144;Small Isles;131
Q131555;Dodecanese;124
Q3827;Maluku Islands;109
Q697589;Okinawa Islands;103
Q82601;Tierra del Fuego;100
Q170295;Ionian Islands;99
Q216533;Queen Elizabeth Islands;99
Q16645;United States Minor Outlying Islands;89
Q696496;Yaeyama Islands;88
Q863476;Bimini;85
Q27561;Caribbean Netherlands;83
Q186822;Lofoten;83
Q1020668;Princes' Islands;79
Q154628;Bismarck Archipelago;76
Q215664;Spratly Islands;75
Q1196315;San Juan Islands;74
Q957950;North Malé Atoll;72
Q165481;Greater Sunda Islands;71
Q29971;Leeward Islands;70
Q866276;Biscoe Islands;69
Q504043;Gambier Islands;67
Q243634;Ogasawara Islands;66
Q1422420;Windmill Islands;65
Q118223;South Sandwich Islands;65
Q452622;Amakusa island group;64
Q10905515;Ryukyu Islands;62
Q198422;Kerama Islands;60
Q1059258;Torres Strait Islands;60
Q664687;Bijagós Islands;60
Q203447;Sporades;59
Q128011;Greater Antilles;59
Q157286;Nicobar Islands;59
Q27769;East Frisian Islands;59
Q453510;Amami Islands;58
Q274388;Paracel Islands;57
Q706541;Zanzibar Archipelago;56
Q80413;Novaya Zemlya;56
Q4674283;Acklins and Crooked Islands;55
Q864302;Izu Islands;54
Q1323908;Tiwi Islands;54
Q210907;Haida Gwaii;53
Q201012;New Siberian Islands;52
Q16561;Kepulauan Aru;52
Q212203;Tuscan Archipelago;51
Q129762;Tokara Islands;51
Q27121;Miyako Islands;50
Q545780;Belcher Islands;50
Q1323403;Kai Islands;50
Q2793100;Paxi Municipality;50
Q483146;Oki Islands;49
Q370746;Côn Đảo;48
Q3593532;Geiyo Islands;48
Q190571;Scattered Islands in the Indian Ocean;46
Q612098;Haʻapai;46
Q1050549;Thousand Islands;45
Q30209;Leeward Antilles;44
Q756987;Kornati;44
Q119230;Admiralty Islands;44
Q292657;îles des Saintes;44
Q2670258;Granitic Seychelles;43
Q109576;Aegadian Islands;43
Q739411;Banda Islands;43
Q918799;Penghu Islands;42
Q957929;South Malé Atoll;42
Q821015;Berlengas;42
Q2093721;Lesser Kuril Ridge;42
Q52051;Tsushima Island;42
Q326951;Auckland Islands;42
Q849318;Revillagigedo Islands;41
Q500453;Sotavento Islands;41
Q172216;Coral Sea Islands;40
Q195248;Andreanof Islands;40
Q49515;Koshikijima Islands;39
Q537817;Banks Islands;39
Q27937;North Frisian Islands;39
Q306147;Channel Islands of California;38
Q767387;Echinades;38
Q148839;Santa Cruz Islands;38
Q662674;Barat Daya Islands;38
Q1268314;Montebello Islands;37
Q1475051;Furneaux Group;37
Q17170630;Batan Islands;37
Q1646461;Whitsunday Islands;37
Q15088317;Raja Ampat Islands;36
Q805218;Balleny Islands;36
Q1141683;Volcano Islands;35
Q1537766;Kodiak Archipelago;35
Q697792;Daitō Islands;35
Q859666;Vavaʻu;34
Q114935;Kermadec Islands;34
Q1623916;Rat Islands;34
Q15060436;Q15060436;34
Q849748;Brijuni;34
Q673167;Valaam;34
Q6897416;Nansei Islands;34
Q386104;Ōsumi Islands;34
Q212893;Aran Islands;34
Q1122635;Sverdrup Islands;33
Q645941;Argentine Islands;33
Q383986;New Georgia Islands;33
Q1681727;Saint-Paul and Amsterdam;32
Q21192;West Frisian Islands;32
Q1263919;Torres Islands;32
Q1535683;Sea Islands;31
Q1426882;Aldabra Group;31
Q27923;Desertas Islands;31
Q18857338;Bantayan Islands;31
Q707916;Duke of York Islands;31
Q1144173;Pribilof Islands;31
Q697593;Sakishima Islands;31
Q894161;Borromean Islands;31
Q8203553;Kutsuna Islands;30
Q108489;Pelagie Islands;30
Q318801;Abemama;30
Q1128605;Pitiusic Islands;30
Q270844;The World;30
Q855297;D'Entrecasteaux Islands;30
Q844829;Pontine Islands;29
Q248110;Toronto Islands;29
Q3593555;Chuuk Lagoon;29
Q1138756;Isla de Providencia;29
Q1140340;Kong Karls Land;29
Q8203590;Q8203590;29
Q23822737;Arginusae;29
Q18348653;Concepcion Islands;28
Q208268;Commander Islands;28
Q154190;Sunda Islands;28
Q19399831;New Hebrides;28
Q338279;Shantar Islands;28
Q642318;Satsunan Islands;28
Q1200954;Niuas;28
Q738652;Trobriand Islands;27
Q1547337;Outer Islands;27
Q1754227;Shiwaku Islands;27
Q390937;Iheya-Izena Islands;27
Q1141500;South China Sea Islands;27
Q195405;Near Islands;27
Q41455;Snares Islands/Tini Heke;27
Q195182;Fox Islands;27
Q195124;Delarof Islands;27
Q2393919;Possession Islands;26
Q10943979;Mukojima Islands;26
Q666887;Farne Islands;26
Q1261587;Dry Tortugas;26
Q1050542;Habomai Islands;26
Q11455415;Ieshima Islands;25
Q318678;Los Roques archipelago;25
Q21111;Corn Islands;25
Q913624;Tanimbar Islands;25
Q698931;Pratas Islands;25
Q1915097;McDonald Islands;25
Q5458010;Flatvaer Islands;24
Q5449990;Findlay Group;24
Q7975241;Wauwermans Islands;24
Q14630786;Sangihe Islands;24
Q967943;Farquhar Group;24
Q1140416;Mergui Archipelago;24
Q11401819;South Kuril Islands;24
Q11509705;Hinase Islands;24
Q1060862;Ssese Islands;24
Q5680751;Haswell Islands;24
Q331529;Abrolhos Archipelago;24
Q499663;Saronic Islands;24
Q386111;Diego Ramírez Islands;24
Q702414;Aragusuku Islands;23
Q5316708;Duroch Islands;23
Q41451;Bounty Islands;23
Q881960;Blasket Islands;23
Q1658753;Cíes Islands;23
Q2365389;Chyornie Bratya;23
Q241478;Trindade and Martim Vaz;23
Q746202;Columbretes Islands;23
Q1029712;Camotes Islands;23
Q17562867;Manu'a;23
Q1939586;Banyak Islands;23
Q1756163;Wellesley Islands;22
Q2048265;Palmerston Island;22
Q353899;Adelaide-Biscoe Islands;22
Q768065;Christiana Islands;22
Q30086054;Yokatsu Islands;22
Q2552730;Laajasalo;22
Q1581297;Medes Islands;22
Q5216009;Danger Islands;22
Q81181;Shumagin Islands;22
Q1547671;Swan Islands;22
Q1091817;Pitt Islands;22
Q211508;Wanshan Qundao;22
Q292072;Lavezzi Islands;22
Q941046;Quirimbas Islands;22
Q471558;Aminidivi;22
Q798019;Bacan islands;21
Q1026221;Calamian Islands;21
Q1266371;Laccadive Islands;21
Q491950;Danjo-guntō;21
Q166612;Islands of Four Mountains;21
Q822151;Caroline Island;21
Q25651;Slate Islands;21
Q1623251;Turks Islands;21
Q136769;Yasawa Islands;21
Q2004327;Semichi Islands;21
Q1631727;Ofu-Olosega;21
Q1141620;Lomaiviti;20
Q187679;Penguin Islands;20
Q32425;Garvellachs;20
Q2336295;Farasan Islands;20
Q376989;Ottawa Islands;20
Q513066;Nggela Islands;20
Q1144855;Matsushima;20
Q7653002;Swain Islands;20
Q2119012;Imia;20
Q11581741;Naoshima Islands;20
Q1427154;Flannan Isles;20
Q292625;Îles de Los;20
Q5578230;Røstlandet;20
Q11358928;Kamijima Islands;20
Q742414;Ushishir;20
Q1540276;Marquesas Keys;20
Q10516062;Hahajima Islands;20
Q1327548;Pakri Islands;20
Q1754342;Mamanuca Islands;19
Q1417843;Hanish Islands;19
Q1200493;Shortland Islands;19
Q3545909;Holmöarna;19
Q7820112;Tomogashima;19
Q1209129;Diapontia Islands;19
Q3593527;îles Cerbicale;19
Q1058774;Northern Isles;19
Q20745663;North Kurils;19
Q2688309;Bōyo Islands;19
Q11449515;Uji islands;19
Q783776;Crowlin Islands;19
Q1393343;Motu Iti;19
Q11569470;Chichijima Islands;19
Q2058238;Summer Isles;19
Q2726603;Ko Lanta;19
Q5248065;Debenham Islands;19
Q3803275;Oskolki Island;18
Q1130629;Pukapuka;18
Q2101315;Polillo Islands;18
Q19925573;Q19925573;18
Q1146733;Cuyo Archipelago;18
Q31596275;Zapato Islands;18
Q1061521;Obi Islands;18
Q921587;Tukangbesi Islands;18
Q1268081;Paklinski Islands;18
Q1520048;Shepherd Islands;18
Q1424581;Schouten Islands;18
Q714596;Sikaiana;18
Q743843;Wessel Islands;18
Q2719864;Pentland Skerries;18
Q155873;Maug Islands;18
Q5209193;Dailey Islands;18
Q2610487;Aitcho Islands;18
Q21042825;Randalls and Wards Islands;18
Q895233;Bourke Isles;18
Q569425;Anzhu Islands;18
Q4786925;Archipelago of San Bernardo;18
Q912074;Lyakhovsky Islands;18
Q72138252;Q72138252;17
Q1184405;Dellbridge Islands;17
Q1184963;Alhucemas Islands;17
Q1387897;Seven Brothers;17
Q1655571;Mercury Islands;17
Q195175;Shag Rocks;17
Q20745676;Middle Kurils;17
Q1778643;Viti Levu Group;17
Q1674504;Q1674504;17
Q241357;Saint Peter and Saint Paul Archipelago;17
Q7703086;Terra Firma Islands;17
Q19925655;Kumage Islands;17
Q1729398;Karimunjawa;17
Q1524354;Gili Islands;17
Q58850;Southern Thule;17
Q1499683;Togian Islands;17
Q2030707;Wollaston Islands;17
Q75524;Phlegraean Islands;17
Q1043953;Kujūku Islands;17
Q73723;Ksamil Islands;17
Q2062763;Skrova;17
Q6374018;Kasaoka Islands;17
Q64562;Keise Island;17
Q11476216;Dōzen;17
Q1074390;Chinijo Archipelago;16
Q576348;Pingelap;16
Q1686383;Lacepede Islands;16
Q58852;Candlemas Islands;16
Q1317450;Lihir Group;16
Q1859145;Moala Islands;16
Q1680567;Koufonisia;16
Q6294524;Joubin Islands;16
Q6142460;James Ross Island group;16
Q518320;Mokil Atoll;16
Q5196140;Curzon Islands;16
Q1641072;Willis Islands;16
Q613218;Kamennyye Islands;16
Q1632713;Îles Maria;16
Q1401361;Tanga Islands;16
Q1401407;Feni Islands;16
Q12205346;Q12205346;16
Q1544622;Green Islands;16
Q11826289;Southern Cook Islands;16
Q690837;Southern Sporades;16
Q1518043;Coco Islands;16
Q915908;Dionysades;16
Q19386;ABC islands;16
Q2064464;Poluwat;16
Q2070782;Perhentian Islands;16
Q458905;Langlütjen;16
Q1147699;Russell Islands;16
Q1123937;Conch Key;16
Q388347;Kapingamarangi;16
Q1115044;Pulap;15
Q1401385;Tabar Group;15
Q18357019;Bayas Islets;15
Q1115131;Ngulu Atoll;15
Q9380370;Parry Islands;15
Q7570151;Southern Moreton Bay Islands;15
Q271328;Åsvær;15
Q3593529;Dion Islands;15
Q779027;Solor Archipelago;15
Q55076234;Line Islands;15
Q30776334;The Percy Group;15
Q5477413;Foça Islands;15
Q5110458;Christiania Islands;15
Q7908730;Vaika islands;15
Q17228401;Genkai Islands;15
Q187864;Nukuoro;15
Q1798439;Schouten Islands;15
Q18165769;Hogan Group;15
Q575236;Chandeleur Islands;14
Q11618116;Kusagaki islands;14
Q1143693;Cumberland Islands;14
Q10496091;Fjärdholmarna;14
Q12713703;Bennett Islands;14
Q748866;Izvestiy TSIK Islands;14
Q1628286;Hoorn Islands;14
Q11673961;Uoshima Islands;14
Q1263965;Duff Islands;14
Q31878253;Cape Verde Islands;14
Q1401424;Vitu Islands;14
Q613528;Bastianøyane;14
Q1187334;Treasury Islands;14
Q2170660;Rowa Islands;14
Q2918671;Robertson Islands;14
Q1508710;The Aldermen Islands;14
Q21909594;Hunter Islands;14
Q12378270;Varbla Islets;14
Q1432910;Taphians;14
