entity;label
Q72895;Canadian Rocky Mountain Parks World Heritage Site
Q138170;Tasmanian Wilderness
Q575398;Te Wahipounamu
Q604604;Kluane / Wrangell – St. Elias / Glacier Bay / Tatshenshini-Alsek
Q905443;Grottes de Dimba et Ngovo
Q945514;Rock Drawings in Valcamonica
Q1334966;Heart of Neolithic Orkney
Q1418466;Fintry Provincial Park and Protected Area
Q2159507;Idaho Panhandle National Forest
Q2384313;Kenya Lake System in the Great Rift Valley
Q2580451;Sangha Trinational
Q2990490;Central Amazon Conservation Complex
Q3364753;Cathedral Provincial Park and Protected Area
Q3411434;Pyrénées – Mont Perdu World Heritage Site
Q4876735;Bearhole Lake Provincial Park and Protected Area
Q4952529;Boyle Point Provincial Park and Protected Area
Q5135228;Close To The Edge Provincial Park and Protected Area
Q5169493;Coral Sea Reserves Ramsar Site
Q5486057;Rock Art in Burkinabe Sahel: Pobé-Mengao, Arbinda and Markoye
Q5773394;Historic Areas of Istanbul
Q6106226;Talamanca Range-La Amistad Reserves
Q6349758;Kakwa Provincial Park and Protected Area
Q6537217;Lewis and Clark National and State Historical Parks
Q6540252;Liard River Corridor Provincial Park and Protected Area
Q6801124;McFaddin and Texas Point National Wildlife Refuges
Q6959219;Nahatlatch Provincial Park and Protected Area
Q6974772;National Parks of New York Harbor
Q7148778;Patuxent Research Refuge
Q7186928;Phoenix Mountain Preserve
Q7194595;Pimachiowin Aki
Q7256634;Ptarmigan Creek Provincial Park and Protected Area
Q7452535;Sequoia & Kings Canyon National Parks
Q7531824;Sites of fossilized dinosaurs throughout the Southern seacoast
Q7634965;Sugarbowl-Grizzly Den Provincial Park and Protected Area
Q7649742;Sustut Provincial Park and Protected Area
Q7649987;Sutherland River Provincial Park and Protected Area
Q7986709;West Twin Provincial Park and Protected Area
Q7987458;Western Arctic National Parklands
Q9071460;Sanmartinian Routes
Q11918155;Ibiza, Biodiversity and Culture
Q12201148;Whale Sanctuary of El Vizcaino
Q14708314;Devils Lake State Parks (North Dakota)
Q15224654;Brazilian Atlantic Islands: Fernando de Noronha and Atol das Rocas Reserves
Q15278408;Gebel Barkal and the Sites of the Napatan Region
Q15728421;Gulf of Porto: Calanche of Piana, Gulf of Girolata, Scandola Reserve
Q15924669;Hierapolis-Pamukkale
Q15933552;Australian Fossil Mammal Sites (Riversleigh / Naracoorte)
Q16945635;Archaeological Sites of Mycenae and Tiryns
Q16946966;Ouadi Qadisha (the Holy Valley) and the Forest of the Cedars of God (Horsh Arz el-Rab)
Q17993813;Xinjiang Tianshan
Q19285921;Caves and Ice Age Art in the Swabian Jura
Q24082981;Blue and John Crow Mountains
Q24677919;Pontcysyllte Aqueduct and Canal
Q25379596;W-Arly-Pendjari Complex
Q28847828;Nebraska National Forests and Grasslands
Q36721643;California Current Conservation Complex
Q48802289;Yukon Ice Patches
Q55154757;Alpine and pre-alpine meadow and marsh landscapes
Q60346199;Gorham's Cave complex
Q61978200;Western Tien-Shan
Q64705367;Göreme National Park and the Rock Sites of Cappadocia
Q64737832;The broader region of Mount Olympus
Q64746144;Volcanoes of Kamchatka
Q64787152;Central Sikhote-Alin
Q64787245;Altaisky Zapovednik and Buffer zone of Teletskoye Lake
Q64787246;Katunsky Zapovednik and Buffer zone around Belukha Mountain
Q64787456;Landscapes of Dauria
Q64787575;Daursky SNBR and Valley of Dzeren Nature Refuge
Q64797735;Uvs Nuur Basin
Q64798261;Western Caucasus
Q64803834;Bashkir Ural
Q64822163;Ach Valley
Q64822164;Lone Valley
Q64832437;Chaîne des Puys - Limagne fault tectonic arena
Q64833808;Q64833808
Q64842220;The Mediterranean Facet of the Pyrenees
Q64842970;Q64842970
Q65007279;Paleolithic sites and geomorphology of Karatau mountain range
Q65007982;Parco Nazionale delle Incisioni Rupestri di Capo di Ponte/ Riserva Naturale delle Incisioni Rupestri di Ceto, Cimbergo e Paspardo
Q65016468;Cilento and Vallo di Diano National Park with the Archeological Sites of Paestum and Velia, and the Certosa di Padula
Q65016568;Punta Licosa and the Mount Stella region
Q65016570;Capo Palinuro, Punta degli Infreschi and the Mount Bulgheria region
Q65028346;The Dolomites
Q65028370;Pelmo-Croda da Lago
Q65028373;Pale di San Martino San Lucano – Dolomiti Bellunesi – Vette Feltrine
Q65028374;Dolomiti Friulane e d'Oltre Piave
Q65028375;Dolomiti Settentrionali Cadorine, Sett Sass
Q65028376;Puez-Odle / Puez-Geisler / Pöz-Odles
Q65028377;Sciliar-Catinaccio
Q65028813;Ponds in the Bay of Oristano and the Sinis Peninsula island of Mal di Ventre
Q65028876;Archipelago of La Maddalena and Islands of Bocche di Bonifacio
Q65028890;Mothia Island and Lilibeo: The Phoenician-Punic Civilization in Italy
Q65028897;Bradyseism in the Flegrea Area
Q65028989;The Murge of Altamura
Q65030045;Evaporite karst and caves of Emilia Romagna Region
Q65034951;Mili Atoll Nature Conservancy (and Nadikdik)
Q65079363;Marovo - Tetepare Complex
Q65080091;Tropical Rainforest Heritage of Solomon Islands
Q65082463;Yapese Disk Money Regional Sites
Q65096104;Kokoda Track and Owen Stanley Ranges
Q65096131;The Sublime Karsts of Papua New Guinea
