entity;label
Q958354;Coulée Grou
Q4257679;Lexington Battle Green
Q4868792;Bates Battlefield
Q4870665;Battle of Carthage State Historic Site
Q4872176;Battle of Rhode Island Site
Q4873043;Battle of the Windmill National Historic Site
Q4915644;Birch Coulee Battlefield
Q4957272;Brandywine Battlefield
Q5044056;Carnifex Ferry Battlefield State Park
Q5364296;Elkin's Ferry Battlefield
Q5432259;Fallen Timbers Battlefield
Q5433972;Fannin Battleground State Historic Site
Q5454500;Fish Creek
Q5926926;Hubbardton Battlefield
Q6177554;Jenkins' Ferry Battleground State Park
Q6484589;"Landing Beaches; Aslito/Isely Field; & Marpi Point, Saipan Island"
Q6771371;Marks’ Mills Battleground State Park
Q7020686;Newtown Battlefield State Park
Q7084977;Old Sitka
Q7088870;Olustee Battlefield Historic State Park
Q7208461;Poison Springs Battleground State Park
Q7237848;Prairie D'Ane Battlefield
Q7244938;Princeton Battlefield
Q7271089;Queenston Heights
Q7368095;Rosebud Battlefield State Park
Q7531931;Sitka National Historical Park
Q7611158;Steptoe Battlefield State Park
Q8026008;Winstead Hill
Q8050327;Yauco Battle Site
Q11477635;Old Battlefield of Kawanakajima
Q14686270;Natural Bridge Battlefield Historic State Park
Q14705753;Monmouth Battlefield State Park
Q15269226;Punchbowl, Korea
Q16507442;Waterloo Battlefield
Q16893294;Kettle Creek Battlefield
Q16901611;Thoroughfare Gap Battlefield
Q18158556;Sulphur Trestle Fort Site
Q18343138;Battle of Cut Knife Hill National Historic Site
Q18510572;Battle of the Châteauguay National Historic Site
Q18510581;Battle of Eccles Hill National Historic Site
Q18517359;Battle of Chippawa National Historic Site
Q18538537;Battle of Duck Lake National Historic Site
Q18571979;Battle of Lacolle National Historic Site
Q18571986;Battle of Stoney Creek National Historic Site
Q18572014;Battle of Lundy's Lane National Historic Site
Q18572031;Battle of Crysler's Farm National Historic Site
Q18572454;Battle of Beaver Dams National Historic Site
Q18572479;Battle of the Cedars National Historic Site
Q19593649;Battle of Seven Oaks National Historic Site
Q19593653;Ridgeway Battlefield
Q19593657;Frenchman's Creek
Q19593663;Battle of the Lake of Two Mountains National Historic Site
Q19720569;Cane Hill Battlefield
Q19888219;Steele Narrows Provincial Park
Q22666635;Cypress Hills massacre site
Q22984563;Bloody Creek
Q23303408;Battle of September 6th, 1775 National Historic Site
Q23303414;Second Battle of Laprairie National Historic Site
Q23504916;Battlefield of Fort George
Q23504961;Battle Hill
Q27958534;North Point State Battlefield
Q30506422;Q30506422
Q30506426;Q30506426
Q30506430;Q30506430
Q30690649;Q30690649
Q31028367;Q31028367
Q31028383;Q31028383
Q31306343;Ajnadayn
Q33212426;Blackfoot-Cree Indian Battle Site
Q38528610;Massacre Butte
Q49540726;Pease River Battlefield
Q54889318;Fort Mims
Q54914156;Picacho Pass Stage Station
Q54914900;Tebbs Bend battlefield
Q55876564;Bosworth Field site
Q55979445;Q55979445
Q57310496;Honey Springs Battlefield
Q61711109;Canadian National Vimy Memorial Park
Q63077309;Beaumont-Hamel Newfoundland Memorial Park
Q64776892;Battle Pass
Q65094846;Sandö & Vestankärr
Q66758939;Q66758939
Q66821514;batalla d’Asinara
Q81351860;Chief Joseph Battleground of the Bear's Paw
Q81352584;Pecatonica Battlefield
Q86539891;Kinston Battlefield
Q86539895;Massacre Canyon Battlefield
Q86539899;Point Pleasant Battleground
Q86539900;Camp Allegheny
Q86838659;Paoli Battlefield Site and Parade Grounds
