entity;label
Q9900;Beemster
Q9924;Haarlemmermeer
Q9930;Heerhugowaard
Q69262;Noordoostpolder
Q212714;Friedrichsgabekoog
Q365236;Adolfskoog
Q428517;Wieringermeer
Q488029;Middelzee
Q528435;Neufelderkoog
Q528687;Kronprinzenkoog
Q533392;Hedwigenkoog
Q533504;Wesselburenerkoog
Q533597;Kaiser-Wilhelm-Koog
Q605661;Nederslingeland
Q668874;Q668874
Q671694;Krimpenerwaard
Q842101;Traeth Mawr
Q878412;Hauke-Haien-Koog
Q886250;Blumenkoog
Q894921;Bottschlotter Koog
Q929195;Juliane-Marien-Koog
Q978875;Vijfheerenlanden
Q986123;Buikslotermeer
Q1157198;Q1157198
Q1392359;Q1392359
Q1465122;Pohnshalligkoog
Q1560909;Osewoldter Koog
Q1613537;Nieuwendammerham
Q1613542;Q1613542
Q1614013;Venserpolder
Q1614117;Q1614117
Q1806049;Polder Detern-Übertiefland
Q1810498;Q1810498
Q1812473;Sophia Polder, Zeelandic Flanders
Q1812540;Q1812540
Q1814223;Q1814223
Q1819549;Q1819549
Q1824976;Q1824976
Q1830251;Q1830251
Q1835039;Q1835039
Q1844080;Q1844080
Q1845226;Q1845226
Q1848586;Q1848586
Q1863466;Oudemanspolder
Q1866224;IJdoorn
Q1866433;Q1866433
Q1867458;Q1867458
Q1873495;Beverkoog
Q1875862;Q1875862
Q1876664;Q1876664
Q1877736;Q1877736
Q1879850;Q1879850
Q1881837;Q1881837
Q1882303;Q1882303
Q1883734;Q1883734
Q1888715;Q1888715
Q1889995;Q1889995
Q1890055;Q1890055
Q1890834;Q1890834
Q1905887;Q1905887
Q1907868;Q1907868
Q1917317;Q1917317
Q1927584;Q1927584
Q1936132;Watergraafsmeer
Q1939521;Q1939521
Q1939773;Q1939773
Q1946098;Q1946098
Q1946662;Q1946662
Q1950957;Q1950957
Q1951852;Q1951852
Q1952234;Q1952234
Q1955312;Q1955312
Q1957054;Schermer
Q1957856;Q1957856
Q1958476;Q1958476
Q1959385;Q1959385
Q1962680;Q1962680
Q1963934;Q1963934
Q1964048;Q1964048
Q1965507;Q1965507
Q1967439;Q1967439
Q1968670;Q1968670
Q1969321;Q1969321
Q1972389;Q1972389
Q1972592;Q1972592
Q1975267;Q1975267
Q1977488;Q1977488
Q1977739;Q1977739
Q1981527;Q1981527
Q1984382;Q1984382
Q1987650;Groote IJpolder
Q1990767;Q1990767
Q1990925;Q1990925
Q1992118;Q1992118
Q2003987;Catspolder
Q2007481;Zuiderpolder
Q2014480;Q2014480
Q2014655;Q2014655
Q2014902;Q2014902
Q2015344;Q2015344
Q2016598;Q2016598
Q2017516;Q2017516
Q2017824;Q2017824
Q2021479;Q2021479
Q2022059;Q2022059
Q2022832;Q2022832
Q2022933;Q2022933
Q2024441;Q2024441
Q2025706;Amaliapolder
Q2025750;Q2025750
Q2026150;Q2026150
Q2026235;Waarderpolder
Q2026880;Q2026880
Q2031624;Q2031624
Q2032010;Q2032010
Q2033489;Moerbekepolder
Q2035399;Q2035399
Q2035919;Q2035919
Q2040843;Q2040843
Q2042611;Q2042611
Q2045648;Q2045648
Q2046589;Q2046589
Q2049098;Q2049098
Q2051714;Q2051714
Q2056458;Q2056458
Q2057491;Q2057491
Q2058118;Q2058118
Q2059343;Q2059343
Q2060414;Q2060414
Q2066086;Q2066086
Q2069036;Q2069036
Q2071476;Q2071476
Q2077313;Zuidplaspolder
Q2078644;Q2078644
Q2081466;Q2081466
Q2081799;Q2081799
Q2084661;Q2084661
Q2086382;Q2086382
Q2087858;Blankenburg (Rozenburg)
Q2089267;Q2089267
Q2089802;Q2089802
Q2094738;Q2094738
Q2096938;Q2096938
Q2098798;Polder Westzaan
Q2099130;Q2099130
Q2101144;Q2101144
Q2101147;Q2101147
Q2102971;Q2102971
Q2103587;Q2103587
Q2104688;Q2104688
Q2110189;Q2110189
Q2111181;Q2111181
Q2115167;Q2115167
Q2128016;Q2128016
Q2131697;Q2131697
Q2135152;Q2135152
Q2137726;Spaanse Polder
Q2138152;Honderd Morgen
Q2139101;Q2139101
Q2139651;Q2139651
Q2139774;Q2139774
Q2141559;Mastenbroek
Q2142505;Q2142505
Q2144183;Q2144183
Q2147760;Q2147760
Q2148703;Q2148703
Q2152818;Q2152818
Q2153882;Q2153882
Q2156497;Q2156497
Q2159558;Q2159558
Q2172109;Q2172109
Q2175088;Q2175088
Q2177872;Q2177872
Q2178360;Q2178360
Q2178504;Q2178504
Q2178954;Q2178954
Q2181976;Q2181976
Q2182926;Q2182926
Q2184370;Q2184370
Q2185708;Q2185708
Q2186636;Q2186636
Q2189166;Q2189166
Q2189179;Q2189179
Q2189991;Q2189991
Q2190734;Q2190734
Q2191149;Q2191149
Q2191202;Q2191202
Q2193009;Q2193009
Q2193791;Q2193791
Q2196121;Q2196121
Q2196488;Q2196488
Q2198004;Q2198004
Q2198130;Q2198130
Q2199521;Schagerwaard
Q2199768;Southern Flevoland
Q2390785;Q2390785
Q2393130;Q2393130
