prop_name;prop_count;prop_count_value;prop_counter
карта местонахождения;20;21;100.0
столица;20;20;100.0
это частный случай понятия;20;20;100.0
административно-территориальная единица;19;8147;95.0
имеет границы с;19;39;95.0
численность населения;19;24;95.0
площадь;19;20;95.0
ISO 3166-2;19;19;95.0
географические координаты;19;19;95.0
государство;19;19;95.0
категория на Викискладе;19;19;95.0
общая тема категории;19;19;95.0
основная категория по теме;19;19;95.0
FIPS 10-4 (страны и регионы);18;18;90.0
административно делится на;18;18;90.0
код GeoNames;18;18;90.0
место рождения;17;64;85.0
код Freebase;17;17;85.0
код TGN;17;17;85.0
является столицей;17;17;85.0
категория объединяет темы;16;18;80.0
Who's on First ID;16;16;80.0
категория для людей, связанных с местностью;15;15;75.0
часовой пояс;15;15;75.0
местонахождение;14;42;70.0
используемый язык;11;24;55.00000000000001
происходит из;11;24;55.00000000000001
изображение;11;11;55.00000000000001
место в MusicBrainz;10;10;50.0
официальный сайт;6;8;30.0
идентификатор местоположения ArchINFORM;6;6;30.0
место смерти;5;11;25.0
расположение штаб-квартиры;3;5;15.0
ID отношения в OpenStreetMap;3;3;15.0
код BabelNet;3;3;15.0
код US National Archives;3;3;15.0
дата основания/создания/возникновения;2;2;10.0
десятичная классификация Дьюи;2;2;10.0
зона обслуживания;2;2;10.0
изображение флага;2;2;10.0
категория для людей, умерших здесь;2;2;10.0
код GND;2;2;10.0
код NKC;2;2;10.0
код в Большой каталанской энциклопедии;2;2;10.0
код онлайн-версии Энциклопедии Брокгауз;2;2;10.0
коллаж;2;2;10.0
находится в границах современной административной единицы;2;2;10.0
не путать с;1;3;5.0
владельцем является;1;1;5.0
высота над уровнем моря;1;1;5.0
дата прекращения существования;1;1;5.0
денежная единица;1;1;5.0
занимаемая должность;1;1;5.0
значение в OmegaWiki;1;1;5.0
идентификатор Ringgold;1;1;5.0
изображение печати/эмблемы;1;1;5.0
история происходит в месте;1;1;5.0
карта ареала вида;1;1;5.0
категория для людей, родившихся здесь;1;1;5.0
код BNF;1;1;5.0
код ISNI;1;1;5.0
код LCNAF;1;1;5.0
код VIAF;1;1;5.0
код в энциклопедии «Британника онлайн»;1;1;5.0
код тезауруса PACTOLS;1;1;5.0
материнская компания (организация, учреждение);1;1;5.0
место обнаружения;1;1;5.0
место погребения;1;1;5.0
названо в честь;1;1;5.0
основная тема;1;1;5.0
официальный язык;1;1;5.0
