prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;20;23;100.0
географические координаты;20;21;100.0
это частный случай понятия;20;21;100.0
государство;19;19;95.0
изображение;19;19;95.0
горный хребет;16;16;80.0
категория на Викискладе;15;15;75.0
находится в охранной зоне;14;14;70.0
находится в пределах природно-географического объекта;11;88;55.00000000000001
код в Большой каталанской энциклопедии;8;8;40.0
общая тема категории;6;6;30.0
основная категория по теме;6;6;30.0
код GeoNames;3;3;15.0
находится на берегу водоёма;3;3;15.0
код VIAF;2;2;10.0
сделано из;2;2;10.0
Irish Grid Reference;1;1;5.0
Irish National Monument ID;1;1;5.0
Irish Sites and Monuments Record ID;1;1;5.0
Logainm ID;1;1;5.0
Norwegian Polar Institute place name ID;1;1;5.0
баннер Викигида;1;1;5.0
высота над уровнем моря;1;1;5.0
высота/рост;1;1;5.0
галерея на Викискладе;1;1;5.0
длина;1;1;5.0
исток водотока;1;1;5.0
код BNF;1;1;5.0
код Freebase;1;1;5.0
код GNIS;1;1;5.0
код TGN;1;1;5.0
код «Вики любит памятники»;1;1;5.0
код Католической энциклопедии;1;1;5.0
произношение (звуковой файл);1;1;5.0
расположение штаб-квартиры;1;1;5.0
состоит из;1;1;5.0
статус наследия;1;1;5.0
ширина;1;1;5.0
