prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;15;100.0
географические координаты;10;10;100.0
длина;10;10;100.0
код Gazetteer of Planetary Nomenclature;10;10;100.0
на астрономическом теле;10;10;100.0
категория на Викискладе;9;9;90.0
код Freebase;9;9;90.0
изображение;8;9;80.0
названо в честь;7;8;70.0
находится в пределах природно-географического объекта;5;5;50.0
местонахождение;4;10;40.0
код LCNAF;4;4;40.0
код VIAF;4;4;40.0
категория карт на Викискладе;3;3;30.0
категория объединяет темы;3;3;30.0
высота над уровнем моря;2;4;20.0
официальное название;2;4;20.0
код GND;2;2;20.0
высота/рост;1;1;10.0
горный хребет;1;1;10.0
история происходит в месте;1;1;10.0
код в энциклопедии «Британника онлайн»;1;1;10.0
