prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;100;130;100.0
географические координаты;100;104;100.0
изображение;99;123;99.0
категория на Викискладе;96;97;96.0
код Freebase;94;94;94.0
диаметр;92;92;92.0
местонахождение;89;93;89.0
названо в честь;86;99;86.0
на астрономическом теле;82;82;82.0
код Gazetteer of Planetary Nomenclature;79;80;79.0
вертикальная глубина;55;56;55.00000000000001
находится в пределах природно-географического объекта;20;33;20.0
код VIAF;19;20;19.0
государство;19;19;19.0
административно-территориальная единица;16;20;16.0
код в энциклопедии «Британника онлайн»;15;15;15.0
код LCNAF;14;14;14.000000000000002
дата открытия;12;12;12.0
общая тема категории;10;10;10.0
основная категория по теме;10;10;10.0
основная тема;9;205;9.0
галерея на Викискладе;9;9;9.0
код GeoNames;8;9;8.0
высота над уровнем моря;7;7;7.000000000000001
карта местонахождения;7;7;7.000000000000001
код GND;7;7;7.000000000000001
место посадки;7;7;7.000000000000001
первооткрыватель или изобретатель;7;7;7.000000000000001
статус наследия;5;15;5.0
код BNF;4;4;4.0
код BabelNet;4;4;4.0
не путать с;4;4;4.0
часть от;3;7;3.0
Microsoft Academic ID;3;3;3.0
длина;3;3;3.0
код GNS;3;3;3.0
код в Большой норвежской энциклопедии;3;3;3.0
код темы Quora;3;3;3.0
площадь;3;3;3.0
полученные награды;3;3;3.0
типовая местность (геология);2;5;2.0
3D-модель;2;2;2.0
Atlas Obscura identifier;2;2;2.0
дата основания/создания/возникновения;2;2;2.0
история происходит в месте;2;2;2.0
код в Encyclopædia Universalis;2;2;2.0
находится в охранной зоне;2;2;2.0
состоит из;1;4;1.0
Environmental Register code (Estonia);1;1;1.0
National Natural Landmarks site ID;1;1;1.0
RKY national built heritage environment ID;1;1;1.0
South Australian Heritage Register Database ID;1;1;1.0
Uppslagsverket Finland ID;1;1;1.0
WorldCat Identities ID;1;1;1.0
бассейн объекта в странах;1;1;1.0
вызывает;1;1;1.0
десятичная классификация Дьюи;1;1;1.0
категория защищённых зон МСОП;1;1;1.0
код FAST;1;1;1.0
код GNIS;1;1;1.0
код ISNI;1;1;1.0
код NE.se;1;1;1.0
код NKC;1;1;1.0
код NLI;1;1;1.0
код YSO;1;1;1.0
код Всемирного наследия ЮНЕСКО;1;1;1.0
код в Большой каталанской энциклопедии;1;1;1.0
код топонима в Квебеке;1;1;1.0
критерий Всемирного наследия;1;1;1.0
место создания;1;1;1.0
официальный сайт;1;1;1.0
пример использования свойства;1;1;1.0
причиной является;1;1;1.0
пункт назначения;1;1;1.0
рабочий список проекта Викимедиа;1;1;1.0
ученики;1;1;1.0
ширина;1;1;1.0
