prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;10;100.0
категория на Викискладе;6;6;60.0
код Freebase;4;4;40.0
изображение;3;3;30.0
географические координаты;2;2;20.0
дата начала;2;2;20.0
длина;2;2;20.0
код в энциклопедии «Британника онлайн»;2;2;20.0
местонахождение;2;2;20.0
описан на сайте;1;4;10.0
административно-территориальная единица;1;1;10.0
высота над уровнем моря;1;1;10.0
дата окончания;1;1;10.0
код TGN;1;1;10.0
код в Большой каталанской энциклопедии;1;1;10.0
находится в пределах природно-географического объекта;1;1;10.0
площадь;1;1;10.0
часть света;1;1;10.0
ширина;1;1;10.0
