prop_name;prop_count;prop_count_value;prop_counter
место рождения;10;3595;100.0
административно-территориальная единица;10;2352;100.0
место смерти;10;2142;100.0
категория объединяет темы;10;42;100.0
государство;10;21;100.0
это частный случай понятия;10;14;100.0
код GeoNames;10;11;100.0
Who's on First ID;10;10;100.0
административно делится на;10;10;100.0
высота над уровнем моря;10;10;100.0
географические координаты;10;10;100.0
изображение;10;10;100.0
категория для людей, родившихся здесь;10;10;100.0
категория на Викискладе;10;10;100.0
код Freebase;10;10;100.0
официальный сайт;10;10;100.0
площадь;10;10;100.0
часовой пояс;10;10;100.0
столица;9;25;90.0
является столицей;9;20;90.0
общая тема категории;9;9;90.0
расположение штаб-квартиры;8;199;80.0
город-побратим;8;47;80.0
дата основания/создания/возникновения;8;8;80.0
категория для людей, умерших здесь;8;8;80.0
основная категория по теме;8;8;80.0
официальный язык;8;8;80.0
численность населения;7;39;70.0
dmoz;7;7;70.0
баннер Викигида;7;7;70.0
категория для людей, связанных с местностью;7;7;70.0
название на языке оригинала;7;7;70.0
местонахождение;6;124;60.0
код темы Quora;6;6;60.0
почтовый индекс;6;6;60.0
официальное название;5;17;50.0
WOEID;5;5;50.0
десятичная классификация Дьюи;5;5;50.0
изображение герба;5;5;50.0
код VIAF;5;5;50.0
код автомобильного номера;5;5;50.0
названо в честь;4;9;40.0
расположение конечной точки;4;9;40.0
значимое место;4;4;40.0
код GND;4;4;40.0
код места в Facebook;4;4;40.0
место жительства;3;102;30.0
место погребения;3;76;30.0
код LCNAF;3;3;30.0
код в Большой российской энциклопедии онлайн;3;3;30.0
код в энциклопедии «Британника онлайн»;3;3;30.0
местный телефонный код;3;3;30.0
место обнаружения;3;3;30.0
первое письменное упоминание;3;3;30.0
основная тема;2;5;20.0
место активности;2;4;20.0
карта местонахождения;2;3;20.0
код в Большой каталанской энциклопедии;2;3;20.0
находится на берегу водоёма;2;3;20.0
обслуживаемый город;2;3;20.0
галерея на Викискладе;2;2;20.0
исток водотока;2;2;20.0
категория для людей, похороненных здесь;2;2;20.0
категория карт на Викискладе;2;2;20.0
код NE.se;2;2;20.0
место в MusicBrainz;2;2;20.0
описание герба;2;2;20.0
описывается в источниках;2;2;20.0
основные направления;2;2;20.0
место публикации;1;39;10.0
индекс человеческого развития;1;28;10.0
место создания;1;7;10.0
этнохороним;1;5;10.0
изображённый объект;1;4;10.0
ключевое событие;1;4;10.0
глава правительства;1;3;10.0
юрисдикция распространяется на;1;3;10.0
место съёмок;1;2;10.0
тематически относится к;1;2;10.0
FIPS 10-4 (страны и регионы);1;1;10.0
French Vikidia ID;1;1;10.0
Google News topics ID;1;1;10.0
ID отношения в OpenStreetMap;1;1;10.0
ISO 3166-2;1;1;10.0
Spanish Vikidia ID;1;1;10.0
вид в ночное время;1;1;10.0
геоданные;1;1;10.0
законодательный орган;1;1;10.0
значение в OmegaWiki;1;1;10.0
идентификатор местоположения ArchINFORM;1;1;10.0
изображение флага;1;1;10.0
имеет границы с;1;1;10.0
история темы;1;1;10.0
код BNF;1;1;10.0
код US National Archives;1;1;10.0
код Цифрового атласа Римской империи;1;1;10.0
код в Encyclopædia Universalis;1;1;10.0
код в Nomisma.org;1;1;10.0
код в Иранике;1;1;10.0
код в Итальянской энциклопедии онлайн;1;1;10.0
код в Ларуссе;1;1;10.0
код онлайн-версии Энциклопедии Брокгауз;1;1;10.0
код тезауруса PACTOLS;1;1;10.0
место изготовления;1;1;10.0
награда от;1;1;10.0
описание флага;1;1;10.0
представлено в работе;1;1;10.0
пункт назначения;1;1;10.0
работодатель;1;1;10.0
учётная запись Facebook;1;1;10.0
часть от;1;1;10.0
