prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;3497;100.0
государство;10;2373;100.0
категория объединяет темы;10;376;100.0
местонахождение;10;83;100.0
это частный случай понятия;10;27;100.0
на территорию претендует;10;21;100.0
географические координаты;10;11;100.0
Who's on First ID;10;10;100.0
баннер Викигида;10;10;100.0
категория на Викискладе;10;10;100.0
код Freebase;10;10;100.0
код VIAF;10;10;100.0
общая тема категории;10;10;100.0
основная категория по теме;10;10;100.0
место смерти;9;63;90.0
код GND;9;9;90.0
код темы Quora;9;9;90.0
площадь;9;9;90.0
место рождения;8;220;80.0
часть от;8;67;80.0
находится в пределах природно-географического объекта;8;13;80.0
карта местонахождения;8;10;80.0
состоит из;8;9;80.0
галерея на Викискладе;8;8;80.0
категория карт на Викискладе;8;8;80.0
код NKC;8;8;80.0
код в энциклопедии «Британника онлайн»;8;8;80.0
юрисдикция распространяется на;7;60;70.0
часовой пояс;7;8;70.0
изображение;7;7;70.0
код LCNAF;7;7;70.0
код YSO;7;7;70.0
гражданство;6;234;60.0
численность населения;6;43;60.0
страна происхождения;6;15;60.0
название на языке оригинала;6;12;60.0
денежная единица;6;8;60.0
тематически относится к;6;8;60.0
столица;6;7;60.0
изображение герба;6;6;60.0
изображение флага;6;6;60.0
категория для людей, связанных с местностью;6;6;60.0
код GeoNames;6;6;60.0
код в Большой каталанской энциклопедии;6;6;60.0
место в MusicBrainz;6;6;60.0
основная тема портала Викимедиа;6;6;60.0
основная тема;5;27;50.0
административно делится на;5;11;50.0
описывается в источниках;5;11;50.0
имеет границы с;5;7;50.0
официальное название;5;6;50.0
является столицей;5;6;50.0
FIPS 10-4 (страны и регионы);5;5;50.0
French Vikidia ID;5;5;50.0
ID отношения в OpenStreetMap;5;5;50.0
дата основания/создания/возникновения;5;5;50.0
категория для людей, родившихся здесь;5;5;50.0
категория для людей, умерших здесь;5;5;50.0
код BNF;5;5;50.0
наивысшая точка;5;5;50.0
портал Викимедиа;5;5;50.0
расположение штаб-квартиры;4;28;40.0
этнохороним;4;25;40.0
участник(и);4;18;40.0
ключевое событие;4;16;40.0
названо в честь;4;10;40.0
официальный язык;4;8;40.0
телефонный код страны;4;7;40.0
глава правительства;4;6;40.0
зона обслуживания;4;6;40.0
история происходит в месте;4;6;40.0
код US National Archives;4;5;40.0
dmoz;4;4;40.0
география темы;4;4;40.0
идентификатор Dizionario di Storia;4;4;40.0
код в Encyclopædia Universalis;4;4;40.0
код темы NYT;4;4;40.0
описание герба;4;4;40.0
описание флага;4;4;40.0
часть света;4;4;40.0
бассейн объекта в странах;3;3;30.0
высота над уровнем моря;3;3;30.0
геоданные;3;3;30.0
гимн;3;3;30.0
должность главы правительства;3;3;30.0
значение в OmegaWiki;3;3;30.0
код BNE;3;3;30.0
код BabelNet;3;3;30.0
код NDL;3;3;30.0
код NE.se;3;3;30.0
код STW Thesaurus for Economics;3;3;30.0
код SUDOC;3;3;30.0
код TGN;3;3;30.0
код UK Parliament thesaurus;3;3;30.0
код тезауруса PACTOLS;3;3;30.0
место создания;3;3;30.0
место съёмок;3;3;30.0
обзорная статья Викимедиа;3;3;30.0
энтохороним от;3;3;30.0
оператор;2;8;20.0
дипломатические отношения;2;7;20.0
используемый язык;2;5;20.0
происходит из;2;4;20.0
место жительства;2;3;20.0
ISO 3166-1 alpha-2;2;2;20.0
ISO 3166-1 alpha-3;2;2;20.0
ISO 3166-1 цифровой;2;2;20.0
ISO 3166-2;2;2;20.0
WIPO ST.3;2;2;20.0
владельцем является;2;2;20.0
десятичная классификация Дьюи;2;2;20.0
законодательный орган;2;2;20.0
идентификатор местоположения ArchINFORM;2;2;20.0
идентификатор таблицы данных Invasive Species Compendium;2;2;20.0
идентификатор темы Le Monde diplomatique;2;2;20.0
изображённый объект;2;2;20.0
код ASC Leiden Thesaurus;2;2;20.0
код IAB;2;2;20.0
код INSEE для стран и зарубежных территорий;2;2;20.0
код LoC and MARC;2;2;20.0
код NLI;2;2;20.0
код Statoids;2;2;20.0
код в Большой норвежской энциклопедии;2;2;20.0
код в Большой российской энциклопедии онлайн;2;2;20.0
короткое название;2;2;20.0
место активности;2;2;20.0
номер телефона экстренной службы;2;2;20.0
обслуживаемый город;2;2;20.0
официальный сайт;2;2;20.0
позиционная карта;2;2;20.0
предположительно одно и то же с;2;2;20.0
пример использования свойства;2;2;20.0
место изготовления;1;13;10.0
город-побратим;1;5;10.0
код NUTS;1;2;10.0
местный телефонный код;1;2;10.0
место публикации;1;2;10.0
подробная карта;1;2;10.0
текст девиза;1;2;10.0
элемент для смысла;1;2;10.0
DR topic ID;1;1;10.0
EuroVoc ID;1;1;10.0
TV Tropes identifier;1;1;10.0
VOGRIPA ID;1;1;10.0
в память о;1;1;10.0
владеет;1;1;10.0
глава государства;1;1;10.0
должность главы государства;1;1;10.0
заменён на;1;1;10.0
интернет-домен верхнего уровня;1;1;10.0
исполнительная власть;1;1;10.0
исток водотока;1;1;10.0
история темы;1;1;10.0
код BBC Things;1;1;10.0
код FAST;1;1;10.0
код GACS;1;1;10.0
код GAMEO;1;1;10.0
код Еврейской энциклопедии;1;1;10.0
код Тезауруса ЮНЕСКО;1;1;10.0
код автомобильного номера;1;1;10.0
код в Nomisma.org;1;1;10.0
код в Культурном словаре;1;1;10.0
код в Энциклопедии современной Украины;1;1;10.0
код вулкана в Smithsonian;1;1;10.0
код темы Guardian;1;1;10.0
конечная;1;1;10.0
место погребения;1;1;10.0
муниципальный код INE;1;1;10.0
направление относительно места;1;1;10.0
находится на берегу водоёма;1;1;10.0
не путать с;1;1;10.0
основатель;1;1;10.0
официальная резиденция;1;1;10.0
официальный праздник;1;1;10.0
постоянный дубликат;1;1;10.0
почтовый индекс;1;1;10.0
принадлежность;1;1;10.0
процент водной поверхности;1;1;10.0
сабреддит;1;1;10.0
самая западная точка;1;1;10.0
сделано из;1;1;10.0
следующее по порядку;1;1;10.0
справка РИА Новости;1;1;10.0
сторона автомобильного движения;1;1;10.0
тип электрического разъёма;1;1;10.0
транскрипция в МФА;1;1;10.0
указано для части;1;1;10.0
форма правления;1;1;10.0
эксклав от;1;1;10.0
