prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;695;100.0
место рождения;10;67;100.0
FIPS 10-4 (страны и регионы);10;14;100.0
это частный случай понятия;10;12;100.0
ISO 3166-2;10;10;100.0
Who's on First ID;10;10;100.0
административно делится на;10;10;100.0
географические координаты;10;10;100.0
государство;10;10;100.0
изображение;10;10;100.0
карта местонахождения;10;10;100.0
категория на Викискладе;10;10;100.0
код Freebase;10;10;100.0
код GeoNames;10;10;100.0
общая тема категории;10;10;100.0
основная категория по теме;10;10;100.0
площадь;10;10;100.0
численность населения;10;10;100.0
имеет границы с;9;39;90.0
категория объединяет темы;9;12;90.0
категория карт на Викискладе;9;9;90.0
местный телефонный код;9;9;90.0
столица;9;9;90.0
является столицей;9;9;90.0
дата основания/создания/возникновения;8;8;80.0
используемый язык;7;15;70.0
происходит из;7;15;70.0
часовой пояс;7;7;70.0
расположение штаб-квартиры;4;4;40.0
место в MusicBrainz;3;3;30.0
место смерти;3;3;30.0
значение в OmegaWiki;2;2;20.0
категория для людей, родившихся здесь;2;2;20.0
код US National Archives;2;2;20.0
часть от;1;3;10.0
ID отношения в OpenStreetMap;1;1;10.0
dmoz;1;1;10.0
баннер Викигида;1;1;10.0
высота над уровнем моря;1;1;10.0
город-побратим;1;1;10.0
идентификатор местоположения ArchINFORM;1;1;10.0
категория для людей, связанных с местностью;1;1;10.0
код BabelNet;1;1;10.0
код в Большой российской энциклопедии онлайн;1;1;10.0
код темы Quora;1;1;10.0
место создания;1;1;10.0
местонахождение;1;1;10.0
название на языке оригинала;1;1;10.0
названо в честь;1;1;10.0
почтовый индекс;1;1;10.0
