prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;746;100.0
категория объединяет темы;10;19;100.0
FIPS 10-4 (страны и регионы);10;10;100.0
ID отношения в OpenStreetMap;10;10;100.0
ISO 3166-2;10;10;100.0
Who's on First ID;10;10;100.0
административно делится на;10;10;100.0
высота над уровнем моря;10;10;100.0
географические координаты;10;10;100.0
государство;10;10;100.0
дата основания/создания/возникновения;10;10;100.0
категория для людей, родившихся здесь;10;10;100.0
категория на Викискладе;10;10;100.0
код Freebase;10;10;100.0
код GeoNames;10;10;100.0
общая тема категории;10;10;100.0
основная категория по теме;10;10;100.0
столица;10;10;100.0
это частный случай понятия;10;10;100.0
место рождения;9;119;90.0
изображение герба;9;9;90.0
категория для людей, связанных с местностью;9;9;90.0
является столицей;9;9;90.0
код в Большой каталанской энциклопедии;7;7;70.0
место в MusicBrainz;7;7;70.0
место смерти;3;6;30.0
карта местонахождения;3;3;30.0
площадь;3;3;30.0
энтохороним от;2;3;20.0
изображение;2;2;20.0
почтовый индекс;2;2;20.0
место жительства;1;3;10.0
карта ареала вида;1;1;10.0
код LCNAF;1;1;10.0
код US National Archives;1;1;10.0
местонахождение;1;1;10.0
описывается в источниках;1;1;10.0
основная тема;1;1;10.0
расположение штаб-квартиры;1;1;10.0
