prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;100;230;100.0
государство;100;129;100.0
административно-территориальная единица;98;201;98.0
географические координаты;97;99;97.0
категория на Викискладе;55;55;55.00000000000001
изображение;54;54;54.0
численность населения;47;245;47.0
часовой пояс;39;57;39.0
код GeoNames;39;40;39.0
romanization of Belarusian (2007 system);35;35;35.0
место рождения;34;1452;34.0
Код СОАТО;34;34;34.0
почтовый индекс;34;34;34.0
местный телефонный код;30;32;30.0
высота над уровнем моря;27;28;27.0
дата прекращения существования;27;27;27.0
код Freebase;27;27;27.0
Who's on First ID;26;26;26.0
место смерти;22;672;22.0
код VIAF;20;20;20.0
общая тема категории;19;19;19.0
основная категория по теме;19;19;19.0
официальное название;18;19;18.0
юрисдикция распространяется на;15;30;15.0
должность главы правительства;15;15;15.0
местонахождение;13;32;13.0
столица;13;22;13.0
полученные награды;13;13;13.0
код муниципалитета INSEE;11;11;11.0
площадь;11;11;11.0
страница на сайте Госкартгеоцентра Белоруссии;11;11;11.0
является столицей;10;22;10.0
названо в честь;9;12;9.0
изображение герба;9;10;9.0
название на языке оригинала;9;9;9.0
первое письменное упоминание;9;9;9.0
описывается в источниках;8;14;8.0
дата основания/создания/возникновения;8;9;8.0
код BNF;8;8;8.0
код LCNAF;8;8;8.0
статус наследия;7;19;7.000000000000001
категория объединяет темы;7;15;7.000000000000001
административно делится на;7;7;7.000000000000001
категория для людей, родившихся здесь;7;7;7.000000000000001
позиционная карта;7;7;7.000000000000001
имеет границы с;6;38;6.0
основная тема;6;28;6.0
код GND;6;6;6.0
находится в пределах природно-географического объекта;6;6;6.0
карта местонахождения;5;5;5.0
номер SIREN;5;5;5.0
ключевое событие;4;6;4.0
заменил;4;4;4.0
заменён на;4;4;4.0
код Chemins de mémoire;4;4;4.0
код в Большой российской энциклопедии онлайн;4;4;4.0
место жительства;3;15;3.0
не путать с;3;5;3.0
ID отношения в OpenStreetMap;3;3;3.0
категория для людей, связанных с местностью;3;3;3.0
код TGN;3;3;3.0
регистрационный номер ЕГРОКН;3;3;3.0
страница на сайте Глобус Беларуси;3;3;3.0
этническая группа;2;154;2.0
мужское население;2;18;2.0
женское население;2;17;2.0
часть от;2;4;2.0
баннер Викигида;2;2;2.0
включает населённый пункт;2;2;2.0
изображение флага;2;2;2.0
категория для людей, умерших здесь;2;2;2.0
код GNIS;2;2;2.0
код GNS;2;2;2.0
код NKC;2;2;2.0
код Pleiades;2;2;2.0
код kulturnoe-nasledie.ru;2;2;2.0
код «Вики любит памятники»;2;2;2.0
код Цифрового атласа Римской империи;2;2;2.0
код места SIMC;2;2;2.0
находится в охранной зоне;2;2;2.0
находится на берегу водоёма;2;2;2.0
официальный сайт;2;2;2.0
место активности;1;19;1.0
расположение штаб-квартиры;1;15;1.0
место публикации;1;6;1.0
расположение конечной точки;1;4;1.0
тематически относится к;1;4;1.0
место первого исполнения;1;3;1.0
место создания;1;3;1.0
Gazetteer for Scotland place ID;1;2;1.0
адрес;1;2;1.0
альтернативное имя;1;2;1.0
критерий Всемирного наследия;1;2;1.0
место погребения;1;2;1.0
этнохороним;1;2;1.0
Amsterdam code;1;1;1.0
French Vikidia ID;1;1;1.0
Israel Antiquities Authority ID;1;1;1.0
LAU;1;1;1.0
Uppsala University Alvin ID;1;1;1.0
Vision of Britain place ID;1;1;1.0
адрес (УСТАРЕЛО);1;1;1.0
географический код Великобритании;1;1;1.0
дата официального закрытия;1;1;1.0
идентификатор местоположения ArchINFORM;1;1;1.0
категория для людей, похороненных здесь;1;1;1.0
код EKATTE;1;1;1.0
код EMLO location;1;1;1.0
код GAMEO;1;1;1.0
код Mérimée;1;1;1.0
код Trismegistos;1;1;1.0
код Всемирного наследия ЮНЕСКО;1;1;1.0
код Еврейской энциклопедии;1;1;1.0
код автомобильного номера;1;1;1.0
код в Энциклопедии современной Украины;1;1;1.0
код в энциклопедии «Британника онлайн»;1;1;1.0
код культурного наследия Армении;1;1;1.0
командовал;1;1;1.0
конечная;1;1;1.0
конечный результат;1;1;1.0
культура;1;1;1.0
место обнаружения;1;1;1.0
место съёмок;1;1;1.0
начало пути;1;1;1.0
основатель;1;1;1.0
основной порт;1;1;1.0
постоянный дубликат;1;1;1.0
предыдущее по порядку;1;1;1.0
пример использования свойства;1;1;1.0
пункт назначения;1;1;1.0
реестровый код культурного наследия Словении;1;1;1.0
следующее по порядку;1;1;1.0
создано на основе;1;1;1.0
состоит из;1;1;1.0
указания, как добраться;1;1;1.0
электронная почта;1;1;1.0
эра;1;1;1.0
