prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;18;100.0
дата основания/создания/возникновения;10;13;100.0
численность населения;10;13;100.0
административно-территориальная единица;10;12;100.0
Израильский муниципальный код;10;10;100.0
географические координаты;10;10;100.0
изображение;10;10;100.0
код Freebase;10;10;100.0
высота над уровнем моря;9;9;90.0
государство;9;9;90.0
категория на Викискладе;9;9;90.0
Who's on First ID;6;6;60.0
официальный сайт;6;6;60.0
код GeoNames;5;5;50.0
название на языке оригинала;4;5;40.0
код VIAF;4;4;40.0
площадь;4;4;40.0
место жительства;3;4;30.0
код темы Quora;3;3;30.0
место рождения;2;3;20.0
Or Movement settlement ID;2;2;20.0
код LCNAF;2;2;20.0
место смерти;2;2;20.0
названо в честь;2;2;20.0
состоит из;1;2;10.0
часовой пояс;1;2;10.0
код BNF;1;1;10.0
код FAST;1;1;10.0
код GND;1;1;10.0
код ISNI;1;1;10.0
код NLI;1;1;10.0
код SUDOC;1;1;10.0
код TGN;1;1;10.0
личное имя;1;1;10.0
место обнаружения;1;1;10.0
место погребения;1;1;10.0
местонахождение;1;1;10.0
находится в пределах природно-географического объекта;1;1;10.0
описывается в источниках;1;1;10.0
основная тема;1;1;10.0
официальное название;1;1;10.0
почтовый индекс;1;1;10.0
прозвище;1;1;10.0
часть от;1;1;10.0
