prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;100;176;100.0
государство;99;102;99.0
географические координаты;96;100;96.0
административно-территориальная единица;94;3705;94.0
код GeoNames;66;66;66.0
карта местонахождения;51;55;51.0
категория на Викискладе;35;35;35.0
местонахождение;28;95;28.000000000000004
площадь;28;35;28.000000000000004
изображение;27;28;27.0
код Freebase;22;22;22.0
код VIAF;20;21;20.0
Who's on First ID;19;19;19.0
часть от;18;44;18.0
численность населения;17;363;17.0
названо в честь;16;27;16.0
почтовый индекс;16;22;16.0
код GNS;15;15;15.0
находится в пределах природно-географического объекта;14;34;14.000000000000002
состоит из;14;28;14.000000000000002
часовой пояс;14;20;14.000000000000002
дата основания/создания/возникновения;14;14;14.000000000000002
общая тема категории;14;14;14.000000000000002
основная категория по теме;14;14;14.000000000000002
место рождения;13;81;13.0
включает населённый пункт;13;74;13.0
высота над уровнем моря;13;13;13.0
находится на берегу водоёма;12;13;12.0
официальный сайт;12;12;12.0
Amsterdam code;11;11;11.0
заменён на;11;11;11.0
код муниципалитета CBS;11;11;11.0
изображение герба;10;10;10.0
ID отношения в OpenStreetMap;9;9;9.0
местный телефонный код;8;19;8.0
категория объединяет темы;8;17;8.0
дата прекращения существования;8;8;8.0
категория карт на Викискладе;8;8;8.0
код LCNAF;7;7;7.000000000000001
код TGN;7;7;7.000000000000001
юрисдикция распространяется на;6;10;6.0
описание герба;6;8;6.0
аудиозапись прочитанного текста;6;6;6.0
идентификатор муниципалитетов в Германии;6;6;6.0
код GND;6;6;6.0
код автомобильного номера;6;6;6.0
имеет границы с;5;35;5.0
административно делится на;5;6;5.0
код в Большой каталанской энциклопедии;5;6;5.0
произношение (звуковой файл);5;6;5.0
архивы хранятся в;5;5;5.0
изображение флага;5;5;5.0
расположение штаб-квартиры;4;42;4.0
число домохозяйств;4;24;4.0
место смерти;4;13;4.0
идентификатор местоположения ArchINFORM;4;4;4.0
код GAMEO;4;4;4.0
код в энциклопедии «Британника онлайн»;4;4;4.0
описание флага;4;4;4.0
глава правительства;3;33;3.0
место жительства;3;10;3.0
список памятников;3;6;3.0
баннер Викигида;3;3;3.0
галерея на Викискладе;3;3;3.0
заменил;3;3;3.0
категория для людей, связанных с местностью;3;3;3.0
код для сущности Wolfram Language;3;3;3.0
не путать с;3;3;3.0
ответственность несёт;3;3;3.0
расположение конечной точки;3;3;3.0
столица;3;3;3.0
этнохороним;3;3;3.0
является столицей;3;3;3.0
изображённый объект;2;7;2.0
основная тема;2;5;2.0
BAG public space ID;2;3;2.0
BAG-код для нидерландских городов;2;3;2.0
расположен на улице;2;3;2.0
Architectuurgids building ID;2;2;2.0
WOEID;2;2;2.0
WorldCat Identities ID;2;2;2.0
город-побратим;2;2;2.0
категория для людей, родившихся здесь;2;2;2.0
код BNF;2;2;2.0
код BabelNet;2;2;2.0
место активности;2;2;2.0
место в MusicBrainz;2;2;2.0
официальное название;2;2;2.0
статус наследия;1;9;1.0
IPv6 routing prefix;1;3;1.0
критерий Всемирного наследия;1;3;1.0
EU Research participant ID;1;2;1.0
EU VAT number;1;2;1.0
глубочайшая точка;1;2;1.0
описывается в источниках;1;2;1.0
Common Database on Designated Areas ID;1;1;1.0
Natura 2000 site ID;1;1;1.0
видеофайл;1;1;1.0
владеет;1;1;1.0
владельцем является;1;1;1.0
водосборный бассейн;1;1;1.0
карта ареала вида;1;1;1.0
категория для людей, умерших здесь;1;1;1.0
код EMLO location;1;1;1.0
код NKC;1;1;1.0
код Всемирного наследия ЮНЕСКО;1;1;1.0
код в Культурном словаре;1;1;1.0
код канала YouTube;1;1;1.0
код темы Quora;1;1;1.0
место изготовления;1;1;1.0
место создания;1;1;1.0
место съёмок;1;1;1.0
основная тема шаблона;1;1;1.0
основной шаблон по теме;1;1;1.0
первое письменное упоминание;1;1;1.0
процент водной поверхности;1;1;1.0
работодатель;1;1;1.0
соединяется с;1;1;1.0
учётная запись Google+;1;1;1.0
частично совпадает с;1;1;1.0
