prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;6897;100.0
юрисдикция распространяется на;10;733;100.0
категория объединяет темы;10;636;100.0
место рождения;10;453;100.0
местонахождение;10;200;100.0
зона обслуживания;10;132;100.0
место смерти;10;111;100.0
глава правительства;10;79;100.0
тематически относится к;10;44;100.0
это частный случай понятия;10;22;100.0
изображённый объект;10;19;100.0
дата основания/создания/возникновения;10;17;100.0
часовой пояс;10;15;100.0
код NUTS;10;14;100.0
изображение флага;10;12;100.0
общая тема категории;10;12;100.0
ISO 3166-2;10;11;100.0
административно делится на;10;11;100.0
государство;10;11;100.0
карта местонахождения;10;11;100.0
код GeoNames;10;11;100.0
код темы Quora;10;11;100.0
FIPS 10-4 (страны и регионы);10;10;100.0
ID отношения в OpenStreetMap;10;10;100.0
Who's on First ID;10;10;100.0
баннер Викигида;10;10;100.0
галерея на Викискладе;10;10;100.0
географические координаты;10;10;100.0
идентификатор местоположения ArchINFORM;10;10;100.0
изображение;10;10;100.0
изображение герба;10;10;100.0
категория для людей, родившихся здесь;10;10;100.0
категория для людей, связанных с местностью;10;10;100.0
категория для людей, умерших здесь;10;10;100.0
категория на Викискладе;10;10;100.0
код GND;10;10;100.0
код LCNAF;10;10;100.0
код в Большой каталанской энциклопедии;10;10;100.0
место в MusicBrainz;10;10;100.0
описание герба;10;10;100.0
описание флага;10;10;100.0
основная категория по теме;10;10;100.0
официальный сайт;10;10;100.0
площадь;10;10;100.0
основная тема;9;75;90.0
имеет границы с;9;64;90.0
этнохороним;9;63;90.0
численность населения;9;61;90.0
является столицей;9;11;90.0
столица;9;10;90.0
должность главы правительства;9;9;90.0
законодательный орган;9;9;90.0
значение в OmegaWiki;9;9;90.0
категория для людей, похороненных здесь;9;9;90.0
категория фильмов, снятых в этом месте;9;9;90.0
код Freebase;9;9;90.0
история происходит в месте;8;148;80.0
место создания;8;51;80.0
расположение штаб-квартиры;8;38;80.0
находится в пределах природно-географического объекта;8;29;80.0
происходит из;8;25;80.0
официальный язык;8;14;80.0
название на языке оригинала;8;13;80.0
география темы;8;8;80.0
категория карт на Викискладе;8;8;80.0
код BNF;8;8;80.0
код VIAF;8;8;80.0
код в Encyclopædia Universalis;8;8;80.0
код в энциклопедии «Британника онлайн»;8;8;80.0
наивысшая точка;8;8;80.0
названо в честь;7;39;70.0
место активности;7;38;70.0
место жительства;7;31;70.0
описывается в источниках;7;29;70.0
French Vikidia ID;7;7;70.0
гимн;7;7;70.0
исполнительная власть;7;7;70.0
код NKC;7;7;70.0
страна происхождения;6;68;60.0
гражданство;6;26;60.0
часть от;6;24;60.0
находится на берегу водоёма;6;14;60.0
используемый язык;6;10;60.0
официальное название;6;9;60.0
область деятельности;6;8;60.0
код BNE;6;7;60.0
dmoz;6;6;60.0
идентификатор Dizionario di Storia;6;6;60.0
история темы;6;6;60.0
код NLI;6;6;60.0
код TGN;6;6;60.0
место съёмок;5;84;50.0
состоит из;5;10;50.0
BDCYL authority ID;5;6;50.0
Spanish Vikidia ID;5;5;50.0
десятичная классификация Дьюи;5;5;50.0
код BabelNet;5;5;50.0
код YSO;5;5;50.0
лицензия на вещание в;5;5;50.0
место изготовления;4;67;40.0
владельцем является;4;13;40.0
владеет;4;9;40.0
глубочайшая точка;4;4;40.0
код CANTIC;4;4;40.0
код Comic Vine;4;4;40.0
код SUDOC;4;4;40.0
код в Большой российской энциклопедии онлайн;4;4;40.0
место погребения;4;4;40.0
номинальный ВВП;4;4;40.0
основная тема портала Викимедиа;4;4;40.0
эксклав от;4;4;40.0
представляет страну в спорте;3;10;30.0
занимает ту же территорию с;3;5;30.0
место публикации;3;4;30.0
награда от;3;4;30.0
посвящено;3;4;30.0
высота над уровнем моря;3;3;30.0
высший судебный орган;3;3;30.0
город-побратим;3;3;30.0
заменён на;3;3;30.0
код FAST;3;3;30.0
код NDL;3;3;30.0
код Католической энциклопедии;3;3;30.0
номинальный ВВП на душу населения;3;3;30.0
обслуживаемый город;3;3;30.0
официальный праздник;3;3;30.0
портал Викимедиа;3;3;30.0
пример использования свойства;3;3;30.0
энтохороним от;3;3;30.0
находится в границах современной административной единицы;2;19;20.0
святой покровитель;2;5;20.0
опубликовано в;2;4;20.0
не путать с;2;3;20.0
предыдущее по порядку;2;3;20.0
следующее по порядку;2;3;20.0
BVPB authority ID;2;2;20.0
анклав в;2;2;20.0
архивы хранятся в;2;2;20.0
дочерние компании (организации, учреждения);2;2;20.0
заменил;2;2;20.0
индекс человеческого развития;2;2;20.0
код BAV;2;2;20.0
код ISNI;2;2;20.0
код LAC;2;2;20.0
код NLA;2;2;20.0
код SELIBR;2;2;20.0
код US National Archives;2;2;20.0
муниципальный код INE;2;2;20.0
подписавшийся;2;2;20.0
позиционная карта;2;2;20.0
почтовый индекс;2;2;20.0
сабреддит;2;2;20.0
часть света;2;2;20.0
ключевое событие;1;11;10.0
транскрипция в МФА;1;6;10.0
участник организации или клуба;1;6;10.0
денежная единица;1;3;10.0
ограничение скорости;1;3;10.0
оператор;1;3;10.0
ставка НДС;1;3;10.0
женская форма наименования;1;2;10.0
код автора BVMC;1;2;10.0
состоит из представителей класса;1;2;10.0
тип электрического разъёма;1;2;10.0
хештег;1;2;10.0
является эндемиком в;1;2;10.0
Al-Jazeera topic ID;1;1;10.0
BBC News topic ID;1;1;10.0
Dagens Nyheter topic ID;1;1;10.0
EU Research participant ID;1;1;10.0
EU VAT number;1;1;10.0
Flanders Arts Institute organisation ID;1;1;10.0
Great Encyclopedia of Navarre ID;1;1;10.0
The Independent topic ID;1;1;10.0
WorldCat Identities ID;1;1;10.0
божество относится к;1;1;10.0
возраст совершеннолетия;1;1;10.0
главный регулирующий текст;1;1;10.0
значимое место;1;1;10.0
идентификатор темы Le Monde diplomatique;1;1;10.0
интернет-домен верхнего уровня;1;1;10.0
источник дополнительных внешних данных;1;1;10.0
классификация климата Кёппена;1;1;10.0
код ASC Leiden Thesaurus;1;1;10.0
код BLBNB;1;1;10.0
код CCAB;1;1;10.0
код CiNii;1;1;10.0
код EMLO location;1;1;10.0
код GACS;1;1;10.0
код INSEE для стран и зарубежных территорий;1;1;10.0
код LNB;1;1;10.0
код NALT;1;1;10.0
код NE.se;1;1;10.0
код PTBNP;1;1;10.0
код Pleiades;1;1;10.0
код RERO;1;1;10.0
код Trismegistos;1;1;10.0
код ТИА;1;1;10.0
код автомобильного номера;1;1;10.0
код автора на Babelio;1;1;10.0
код в Большой арагонской энциклопедии;1;1;10.0
код в Культурном словаре;1;1;10.0
код статьи Klexikon;1;1;10.0
код тезауруса PACTOLS;1;1;10.0
код темы Guardian;1;1;10.0
количество мест в законодательном собрании;1;1;10.0
короткое название;1;1;10.0
культура;1;1;10.0
кухня;1;1;10.0
материнская компания (организация, учреждение);1;1;10.0
местный телефонный код;1;1;10.0
метка Stack Exchange;1;1;10.0
обзорная статья Викимедиа;1;1;10.0
область интересов;1;1;10.0
область святого или божества;1;1;10.0
обязательное образование (максимальный возраст);1;1;10.0
обязательное образование (минимальный возраст);1;1;10.0
ожидаемая продолжительность жизни;1;1;10.0
организационно-правовая форма;1;1;10.0
ответственность несёт;1;1;10.0
относится к;1;1;10.0
относится к вики-проекту;1;1;10.0
официальная религия;1;1;10.0
пенсионный возраст;1;1;10.0
победитель;1;1;10.0
предки из;1;1;10.0
принадлежность;1;1;10.0
произношение (звуковой файл);1;1;10.0
пункт назначения;1;1;10.0
работодатель;1;1;10.0
самая восточная точка;1;1;10.0
самая западная точка;1;1;10.0
самая северная точка;1;1;10.0
самая южная точка;1;1;10.0
сетевое напряжение;1;1;10.0
сторона автомобильного движения;1;1;10.0
сторона железнодорожного движения;1;1;10.0
текст девиза;1;1;10.0
уровень безработицы;1;1;10.0
уровень инфляции;1;1;10.0
участник(и);1;1;10.0
форма правления;1;1;10.0
частично совпадает с;1;1;10.0
через;1;1;10.0
