prop_name;prop_count;prop_count_value;prop_counter
численность населения;10;900;100.0
это частный случай понятия;10;21;100.0
площадь;10;11;100.0
Who's on First ID;10;10;100.0
административно-территориальная единица;10;10;100.0
географические координаты;10;10;100.0
государство;10;10;100.0
код Freebase;10;10;100.0
код GeoNames;10;10;100.0
изображение;9;9;90.0
категория на Викискладе;9;9;90.0
обслуживаемый город;8;8;80.0
почтовый индекс;6;6;60.0
место рождения;5;14;50.0
дата основания/создания/возникновения;5;5;50.0
название на языке оригинала;5;5;50.0
официальное название;5;5;50.0
часовой пояс;5;5;50.0
место активности;3;44;30.0
высота над уровнем моря;3;3;30.0
десятичная классификация Дьюи;3;3;30.0
код VIAF;3;3;30.0
код в Большой каталанской энциклопедии;3;3;30.0
место в MusicBrainz;3;3;30.0
местонахождение;3;3;30.0
названо в честь;3;3;30.0
место смерти;2;3;20.0
WOEID;2;2;20.0
баннер Викигида;2;2;20.0
код LCNAF;2;2;20.0
код в энциклопедии «Британника онлайн»;2;2;20.0
официальный язык;2;2;20.0
город-побратим;1;1;10.0
код GND;1;1;10.0
код NE.se;1;1;10.0
код TGN;1;1;10.0
код US National Archives;1;1;10.0
код Всемирного наследия ЮНЕСКО;1;1;10.0
место жительства;1;1;10.0
общая тема категории;1;1;10.0
основная категория по теме;1;1;10.0
основная тема;1;1;10.0
официальный сайт;1;1;10.0
состоит из;1;1;10.0
статус наследия;1;1;10.0
столица;1;1;10.0
типовая местность (геология);1;1;10.0
часть от;1;1;10.0
является столицей;1;1;10.0
