prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;10;100.0
изображение;9;9;90.0
государство;8;10;80.0
часть от;5;13;50.0
административно-территориальная единица;5;6;50.0
карта местонахождения;5;5;50.0
категория на Викискладе;5;5;50.0
код Freebase;5;5;50.0
имеет границы с;4;10;40.0
история происходит в месте;4;6;40.0
состоит из;4;5;40.0
код в энциклопедии «Британника онлайн»;4;4;40.0
место рождения;3;67;30.0
географические координаты;3;3;30.0
дата основания/создания/возникновения;3;3;30.0
код темы Quora;3;3;30.0
основная тема;2;44;20.0
место жительства;2;16;20.0
место смерти;2;9;20.0
расположение штаб-квартиры;2;6;20.0
место создания;2;4;20.0
не путать с;2;3;20.0
баннер Викигида;2;2;20.0
площадь;2;2;20.0
часть света;2;2;20.0
официальное название;1;2;10.0
часовой пояс;1;2;10.0
изображённый объект;1;1;10.0
карта ареала вида;1;1;10.0
код GND;1;1;10.0
код M.49;1;1;10.0
местонахождение;1;1;10.0
обладает свойством;1;1;10.0
следующее по порядку;1;1;10.0
столица;1;1;10.0
