prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;48885;100.0
категория объединяет темы;10;109;100.0
численность населения;10;69;100.0
имеет границы с;10;20;100.0
административно делится на;10;12;100.0
FIPS 10-4 (страны и регионы);10;11;100.0
площадь;10;11;100.0
ID отношения в OpenStreetMap;10;10;100.0
ISO 3166-2;10;10;100.0
Who's on First ID;10;10;100.0
географические координаты;10;10;100.0
государство;10;10;100.0
изображение;10;10;100.0
карта местонахождения;10;10;100.0
категория для людей, связанных с местностью;10;10;100.0
категория на Викискладе;10;10;100.0
код Freebase;10;10;100.0
код GND;10;10;100.0
код GeoNames;10;10;100.0
общая тема категории;10;10;100.0
основная категория по теме;10;10;100.0
столица;10;10;100.0
уровень безработицы;10;10;100.0
это частный случай понятия;10;10;100.0
является столицей;10;10;100.0
место рождения;9;42;90.0
используемый язык;9;41;90.0
происходит из;9;40;90.0
баннер Викигида;9;9;90.0
десятичная классификация Дьюи;9;9;90.0
категория для людей, родившихся здесь;9;9;90.0
местный телефонный код;8;8;80.0
место смерти;6;9;60.0
идентификатор местоположения ArchINFORM;6;6;60.0
местонахождение;5;10;50.0
код в энциклопедии «Британника онлайн»;5;6;50.0
место в MusicBrainz;5;5;50.0
официальный сайт;5;5;50.0
часовой пояс;5;5;50.0
основная тема;4;9;40.0
код TGN;4;4;40.0
код в Encyclopædia Universalis;4;4;40.0
название на языке оригинала;4;4;40.0
место изготовления;3;8;30.0
описывается в источниках;3;6;30.0
значение в OmegaWiki;3;3;30.0
категория для людей, умерших здесь;3;3;30.0
код в Большой каталанской энциклопедии;3;3;30.0
находится в границах современной административной единицы;2;4;20.0
код NKC;2;2;20.0
код Иранского бюро статистики;2;2;20.0
место создания;2;2;20.0
место жительства;1;2;10.0
Uppsala University Alvin ID;1;1;10.0
включая;1;1;10.0
галерея на Викискладе;1;1;10.0
глава правительства;1;1;10.0
изображённый объект;1;1;10.0
история происходит в месте;1;1;10.0
код LCNAF;1;1;10.0
код VIAF;1;1;10.0
код в Nomisma.org;1;1;10.0
код тезауруса PACTOLS;1;1;10.0
место обнаружения;1;1;10.0
названо в честь;1;1;10.0
область деятельности;1;1;10.0
состоит из;1;1;10.0
страна происхождения;1;1;10.0
участник(и);1;1;10.0
часть от;1;1;10.0
