prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;100;154;100.0
географические координаты;100;102;100.0
административно-территориальная единица;99;101;99.0
государство;95;95;95.0
код GeoNames;69;69;69.0
высота над уровнем моря;67;67;67.0
код GNS;65;65;65.0
изображение;30;30;30.0
Bavarian geotope ID;29;29;28.999999999999996
категория на Викискладе;29;29;28.999999999999996
статус наследия;18;21;18.0
код VIAF;9;9;9.0
SCAR Composite Gazetteer place ID;5;5;5.0
часть света;5;5;5.0
антарктический код GNIS;3;3;3.0
горный хребет;3;3;3.0
дата основания/создания/возникновения;3;3;3.0
не путать с;3;3;3.0
входит в состав списка памятников культурного наследия;2;3;2.0
код культурного наследия Баварии;2;3;2.0
находится в охранной зоне;2;2;2.0
находится в пределах природно-географического объекта;2;2;2.0
официальный сайт;2;2;2.0
полученные награды;2;2;2.0
Bulgarian Antarctic Gazetteer ID;1;1;1.0
Norwegian Polar Institute place name ID;1;1;1.0
галерея на Викискладе;1;1;1.0
код BabelNet;1;1;1.0
код в Большой каталанской энциклопедии;1;1;1.0
код для сущности Wolfram Language;1;1;1.0
место смерти;1;1;1.0
общая тема категории;1;1;1.0
основная категория по теме;1;1;1.0
сделано из;1;1;1.0
часовой пояс;1;1;1.0
часть от;1;1;1.0
