prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;14;100.0
географические координаты;10;10;100.0
государство;10;10;100.0
код GeoNames;10;10;100.0
это частный случай понятия;10;10;100.0
высота над уровнем моря;9;9;90.0
код GNIS;8;8;80.0
местонахождение;7;10;70.0
категория на Викискладе;7;7;70.0
изображение;2;2;20.0
находится на берегу водоёма;2;2;20.0
не путать с;2;2;20.0
Online Nevada Encyclopedia ID;1;1;10.0
галерея на Викискладе;1;1;10.0
исток водотока;1;1;10.0
код Freebase;1;1;10.0
код LCNAF;1;1;10.0
код TGN;1;1;10.0
названо в честь;1;1;10.0
находится в охранной зоне;1;1;10.0
находится в пределах природно-географического объекта;1;1;10.0
пример использования свойства;1;1;10.0
расположение конечной точки;1;1;10.0
часть от;1;1;10.0
