prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;1103;100.0
численность населения;10;117;100.0
глава правительства;10;38;100.0
столица;10;22;100.0
является столицей;10;22;100.0
географические координаты;10;14;100.0
изображение флага;10;14;100.0
изображение герба;10;13;100.0
Who's on First ID;10;10;100.0
official number of town quarter;10;10;100.0
государство;10;10;100.0
идентификатор местоположения ArchINFORM;10;10;100.0
карта местонахождения;10;10;100.0
категория на Викискладе;10;10;100.0
код GeoNames;10;10;100.0
код KSH;10;10;100.0
официальный сайт;10;10;100.0
площадь;10;10;100.0
это частный случай понятия;10;10;100.0
расположение штаб-квартиры;9;23;90.0
категория объединяет темы;9;10;90.0
десятичная классификация Дьюи;9;9;90.0
изображение;9;9;90.0
категория карт на Викискладе;9;9;90.0
общая тема категории;9;9;90.0
основная категория по теме;9;9;90.0
город-побратим;8;31;80.0
место рождения;7;15;70.0
часовой пояс;7;14;70.0
место смерти;6;23;60.0
местонахождение;6;11;60.0
код Freebase;6;6;60.0
дата основания/создания/возникновения;4;4;40.0
баннер Викигида;3;3;30.0
названо в честь;3;3;30.0
ID отношения в OpenStreetMap;2;2;20.0
логотип;2;2;20.0
включает населённый пункт;1;5;10.0
история происходит в месте;1;1;10.0
код NKC;1;1;10.0
код темы Quora;1;1;10.0
место съёмок;1;1;10.0
пример использования свойства;1;1;10.0
тематически относится к;1;1;10.0
юрисдикция распространяется на;1;1;10.0
