prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;12557;100.0
численность населения;10;108;100.0
площадь;10;67;100.0
имеет границы с;10;58;100.0
категория объединяет темы;10;58;100.0
место рождения;10;41;100.0
ISO 3166-2;10;20;100.0
юрисдикция распространяется на;10;12;100.0
буквенный код шведского лена;10;11;100.0
карта местонахождения;10;11;100.0
FIPS 10-4 (страны и регионы);10;10;100.0
ID отношения в OpenStreetMap;10;10;100.0
Who's on First ID;10;10;100.0
административно делится на;10;10;100.0
географические координаты;10;10;100.0
государство;10;10;100.0
дата основания/создания/возникновения;10;10;100.0
зона обслуживания;10;10;100.0
изображение герба;10;10;100.0
категория для людей, родившихся здесь;10;10;100.0
категория для людей, связанных с местностью;10;10;100.0
категория на Викискладе;10;10;100.0
код Freebase;10;10;100.0
код GeoNames;10;10;100.0
код LCNAF;10;10;100.0
код NUTS;10;10;100.0
код VIAF;10;10;100.0
код в энциклопедии «Британника онлайн»;10;10;100.0
код лена;10;10;100.0
место в MusicBrainz;10;10;100.0
общая тема категории;10;10;100.0
описание герба;10;10;100.0
основная категория по теме;10;10;100.0
официальный сайт;10;10;100.0
столица;10;10;100.0
это частный случай понятия;10;10;100.0
глава правительства;9;24;90.0
Swedish National Archive ID;9;9;90.0
TORA ID;9;9;90.0
идентификатор местоположения ArchINFORM;9;9;90.0
изображение флага;9;9;90.0
код автомобильного номера;9;9;90.0
является столицей;9;9;90.0
категория карт на Викискладе;8;8;80.0
код GND;8;8;80.0
изображение;7;7;70.0
код темы Quora;6;7;60.0
баннер Викигида;6;6;60.0
должность главы правительства;6;6;60.0
категория для людей, умерших здесь;6;6;60.0
код BNF;5;5;50.0
оператор;5;5;50.0
место смерти;4;8;40.0
часть от;4;5;40.0
код TGN;4;4;40.0
расположение штаб-квартиры;3;6;30.0
основная тема;3;4;30.0
высота над уровнем моря;3;3;30.0
категория для людей, похороненных здесь;3;3;30.0
код NE.se;3;3;30.0
название на языке оригинала;3;3;30.0
описывается в источниках;3;3;30.0
используемый язык;2;7;20.0
происходит из;2;6;20.0
официальное название;2;4;20.0
часовой пояс;2;3;20.0
город-побратим;2;2;20.0
заменён на;2;2;20.0
код Aftonbladet;2;2;20.0
код в Большой каталанской энциклопедии;2;2;20.0
код в Большой норвежской энциклопедии;2;2;20.0
короткое название;2;2;20.0
наивысшая точка;2;2;20.0
не путать с;2;2;20.0
официальный язык;1;4;10.0
место активности;1;2;10.0
следующее по порядку;1;2;10.0
Geokod;1;1;10.0
NAD place ID;1;1;10.0
владеет;1;1;10.0
владельцем является;1;1;10.0
заменил;1;1;10.0
идентификатор ROR;1;1;10.0
история происходит в месте;1;1;10.0
код BabelNet;1;1;10.0
код SELIBR;1;1;10.0
код YSO;1;1;10.0
код grid global research;1;1;10.0
код в Encyclopædia Universalis;1;1;10.0
место создания;1;1;10.0
место съёмок;1;1;10.0
местонахождение;1;1;10.0
ответственность несёт;1;1;10.0
позиционная карта;1;1;10.0
постоянный дубликат;1;1;10.0
предыдущее по порядку;1;1;10.0
пример использования свойства;1;1;10.0
