prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;28;100.0
дата основания/создания/возникновения;10;10;100.0
дата прекращения существования;10;10;100.0
изображение флага;10;10;100.0
столица;9;11;90.0
общая тема категории;9;9;90.0
основная категория по теме;9;9;90.0
часть света;9;9;90.0
место рождения;8;209;80.0
официальный язык;8;12;80.0
денежная единица;8;11;80.0
географические координаты;8;8;80.0
код Freebase;8;8;80.0
заменил;7;9;70.0
заменён на;7;7;70.0
государство;6;317;60.0
гражданство;6;238;60.0
категория объединяет темы;6;214;60.0
карта местонахождения;6;6;60.0
категория на Викискладе;6;6;60.0
юрисдикция распространяется на;5;6;50.0
местонахождение;4;19;40.0
место смерти;4;18;40.0
место активности;4;10;40.0
следующее по порядку;4;5;40.0
является столицей;4;5;40.0
изображение герба;4;4;40.0
предыдущее по порядку;4;4;40.0
место жительства;3;13;30.0
руководящий орган;3;13;30.0
административно-территориальная единица;3;12;30.0
основная тема;3;7;30.0
используемый язык;3;4;30.0
категория для людей, родившихся здесь;3;3;30.0
код LCNAF;3;3;30.0
код VIAF;3;3;30.0
код в энциклопедии «Британника онлайн»;3;3;30.0
отношение к религии;3;3;30.0
часть от;3;3;30.0
основатель;2;5;20.0
название на языке оригинала;2;3;20.0
гимн;2;2;20.0
идентификатор темы Le Monde diplomatique;2;2;20.0
категория карт на Викискладе;2;2;20.0
код ASC Leiden Thesaurus;2;2;20.0
код BNF;2;2;20.0
код GND;2;2;20.0
описание флага;2;2;20.0
форма правления;2;2;20.0
тематически относится к;1;32;10.0
страна происхождения;1;14;10.0
описывается в источниках;1;2;10.0
Microsoft Academic ID;1;1;10.0
WorldCat Identities ID;1;1;10.0
зона обслуживания;1;1;10.0
изображение;1;1;10.0
изображение печати/эмблемы;1;1;10.0
история происходит в месте;1;1;10.0
категория для людей, связанных с местностью;1;1;10.0
категория для людей, умерших здесь;1;1;10.0
код ISNI;1;1;10.0
код NKC;1;1;10.0
код NLI;1;1;10.0
код SUDOC;1;1;10.0
код US National Archives;1;1;10.0
код Еврейской энциклопедии;1;1;10.0
код темы Quora;1;1;10.0
место публикации;1;1;10.0
названо в честь;1;1;10.0
начало пути;1;1;10.0
область деятельности;1;1;10.0
площадь;1;1;10.0
работодатель;1;1;10.0
численность населения;1;1;10.0
