prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;16;100.0
географические координаты;10;11;100.0
государство;10;11;100.0
изображение;10;11;100.0
категория на Викискладе;10;10;100.0
Gazetteer for Scotland place ID;9;18;90.0
административно-территориальная единица;9;12;90.0
код GeoNames;9;9;90.0
код Freebase;8;8;80.0
UK Lakes Portal ID;6;6;60.0
бассейн объекта в странах;5;5;50.0
длина;5;5;50.0
находится на берегу водоёма;4;26;40.0
вертикальная глубина;4;4;40.0
впадает в;4;4;40.0
площадь;4;4;40.0
приток;4;4;40.0
ширина;4;4;40.0
впадающие в озеро реки;3;3;30.0
вытекающие из озера реки;3;3;30.0
код VIAF;3;3;30.0
объём;3;3;30.0
Vision of Britain place ID;2;2;20.0
высота над уровнем моря;2;2;20.0
код в энциклопедии «Британника онлайн»;2;2;20.0
проходит над/под;2;2;20.0
статус наследия;2;2;20.0
местонахождение;1;2;10.0
на территорию претендует;1;2;10.0
ID отношения в OpenStreetMap;1;1;10.0
Logainm ID;1;1;10.0
код Ramsar Sites Information Service;1;1;10.0
место жительства;1;1;10.0
общая тема категории;1;1;10.0
основная категория по теме;1;1;10.0
период обновления воды;1;1;10.0
часть от;1;1;10.0
