prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;2960;100.0
место рождения;10;384;100.0
категория объединяет темы;10;168;100.0
местонахождение;10;119;100.0
юрисдикция распространяется на;10;83;100.0
этнохороним;10;46;100.0
код NUTS;10;41;100.0
основная тема;10;36;100.0
названо в честь;10;30;100.0
глава правительства;10;26;100.0
административно делится на;10;22;100.0
часовой пояс;10;20;100.0
это частный случай понятия;10;16;100.0
государство;10;15;100.0
зона обслуживания;10;13;100.0
изображение герба;10;12;100.0
код в Encyclopædia Universalis;10;12;100.0
код в Большой каталанской энциклопедии;10;12;100.0
численность населения;10;12;100.0
код GeoNames;10;11;100.0
код VIAF;10;11;100.0
общая тема категории;10;11;100.0
площадь;10;11;100.0
FIPS 10-4 (страны и регионы);10;10;100.0
ID отношения в OpenStreetMap;10;10;100.0
ISO 3166-2;10;10;100.0
баннер Викигида;10;10;100.0
галерея на Викискладе;10;10;100.0
географические координаты;10;10;100.0
десятичная классификация Дьюи;10;10;100.0
должность главы правительства;10;10;100.0
законодательный орган;10;10;100.0
идентификатор Dizionario di Storia;10;10;100.0
идентификатор местоположения ArchINFORM;10;10;100.0
изображение;10;10;100.0
изображение флага;10;10;100.0
исполнительная власть;10;10;100.0
карта местонахождения;10;10;100.0
категория для людей, родившихся здесь;10;10;100.0
категория для людей, связанных с местностью;10;10;100.0
категория для людей, умерших здесь;10;10;100.0
категория карт на Викискладе;10;10;100.0
категория на Викискладе;10;10;100.0
категория фильмов, снятых в этом месте;10;10;100.0
код Freebase;10;10;100.0
код GND;10;10;100.0
код ISTAT;10;10;100.0
код TGN;10;10;100.0
место в MusicBrainz;10;10;100.0
основная категория по теме;10;10;100.0
основная тема портала Викимедиа;10;10;100.0
официальный сайт;10;10;100.0
столица;10;10;100.0
является столицей;10;10;100.0
история происходит в месте;9;570;90.0
место смерти;9;111;90.0
изображённый объект;9;97;90.0
имеет границы с;9;57;90.0
состоит из;9;14;90.0
тематически относится к;9;13;90.0
French Vikidia ID;9;9;90.0
география темы;9;9;90.0
категория для людей, похороненных здесь;9;9;90.0
портал Викимедиа;9;9;90.0
место изготовления;8;85;80.0
место погребения;8;40;80.0
происходит из;8;23;80.0
владельцем является;8;18;80.0
название на языке оригинала;8;12;80.0
код ISNI;8;9;80.0
код в энциклопедии «Британника онлайн»;8;9;80.0
dmoz;8;8;80.0
высота над уровнем моря;8;8;80.0
код BNF;8;8;80.0
код GACS;8;8;80.0
код NKC;8;8;80.0
место съёмок;7;177;70.0
описывается в источниках;7;22;70.0
используемый язык;7;16;70.0
часть от;7;9;70.0
Italian Vikidia ID;7;7;70.0
дата основания/создания/возникновения;7;7;70.0
код LCNAF;7;7;70.0
код YSO;7;7;70.0
код тезауруса PACTOLS;7;7;70.0
место активности;6;53;60.0
идентификатор Ringgold;5;6;50.0
EU Research participant ID;5;5;50.0
EU VAT number;5;5;50.0
находится в пределах природно-географического объекта;4;42;40.0
место жительства;4;12;40.0
предки из;4;10;40.0
страна происхождения;4;10;40.0
место создания;4;7;40.0
расположение штаб-квартиры;4;6;40.0
гражданство;4;5;40.0
значение в OmegaWiki;4;4;40.0
код BabelNet;4;4;40.0
код Comic Vine;4;4;40.0
код NLI;4;4;40.0
код SUDOC;4;4;40.0
код темы Quora;4;4;40.0
код Католической энциклопедии;3;4;30.0
место обнаружения;3;4;30.0
Basque Vikidia ID;3;3;30.0
WorldCat Identities ID;3;3;30.0
владеет;3;3;30.0
город-побратим;3;3;30.0
идентификатор HDS;3;3;30.0
код EMLO location;3;3;30.0
описание флага;3;3;30.0
работодатель;3;3;30.0
пример использования свойства;2;3;20.0
идентификатор ROR;2;2;20.0
издатель;2;2;20.0
код NDL;2;2;20.0
код US National Archives;2;2;20.0
код grid global research;2;2;20.0
код в Большой норвежской энциклопедии;2;2;20.0
код в Большой российской энциклопедии онлайн;2;2;20.0
код статьи Klexikon;2;2;20.0
наивысшая точка;2;2;20.0
находится в границах современной административной единицы;2;2;20.0
официальное название;2;2;20.0
победитель;2;2;20.0
полученные награды;2;2;20.0
производящая компания;2;2;20.0
святой покровитель;1;2;10.0
участник организации или клуба;1;2;10.0
Analysis & Policy Observatory term ID;1;1;10.0
De Agostini ID;1;1;10.0
English Vikidia ID;1;1;10.0
Spanish Vikidia ID;1;1;10.0
автор;1;1;10.0
архитектурный стиль;1;1;10.0
аудиозапись прочитанного текста;1;1;10.0
в партнёрстве с;1;1;10.0
горный хребет;1;1;10.0
дочерние компании (организации, учреждения);1;1;10.0
идентификатор MeSH;1;1;10.0
избирательный округ;1;1;10.0
исток водотока;1;1;10.0
история темы;1;1;10.0
код FAST;1;1;10.0
код NE.se;1;1;10.0
код Pleiades;1;1;10.0
код SELIBR;1;1;10.0
код Еврейской энциклопедии;1;1;10.0
код автомобильного номера;1;1;10.0
код в Nomisma.org;1;1;10.0
код в Итальянской энциклопедии онлайн;1;1;10.0
код спонсора Crossref;1;1;10.0
культура;1;1;10.0
материнская компания (организация, учреждение);1;1;10.0
находится на берегу водоёма;1;1;10.0
область деятельности;1;1;10.0
область святого или божества;1;1;10.0
обслуживаемый город;1;1;10.0
оператор;1;1;10.0
описание герба;1;1;10.0
официальная резиденция;1;1;10.0
подробная карта;1;1;10.0
позиционная карта;1;1;10.0
почтовый индекс;1;1;10.0
сторона автомобильного движения;1;1;10.0
является эндемиком в;1;1;10.0
