prop_name;prop_count;prop_count_value;prop_counter
место рождения;10;53;100.0
это частный случай понятия;10;21;100.0
административно-территориальная единица;10;15;100.0
Logainm ID;10;11;100.0
Irish Grid Reference;10;10;100.0
Who's on First ID;10;10;100.0
географические координаты;10;10;100.0
государство;10;10;100.0
категория на Викискладе;10;10;100.0
код Freebase;10;10;100.0
код GeoNames;10;10;100.0
часовой пояс;10;10;100.0
официальное название;9;15;90.0
высота над уровнем моря;8;8;80.0
изображение;8;8;80.0
код LCNAF;6;6;60.0
код VIAF;6;6;60.0
место смерти;5;7;50.0
численность населения;4;49;40.0
WOEID;4;4;40.0
название на языке оригинала;4;4;40.0
общая тема категории;3;3;30.0
основная категория по теме;3;3;30.0
расположение штаб-квартиры;2;3;20.0
код TGN;2;2;20.0
код темы Quora;2;2;20.0
место в MusicBrainz;2;2;20.0
местонахождение;2;2;20.0
часть от;2;2;20.0
победитель;1;5;10.0
город-побратим;1;2;10.0
ID отношения в OpenStreetMap;1;1;10.0
dmoz;1;1;10.0
баннер Викигида;1;1;10.0
галерея на Викискладе;1;1;10.0
категория для людей, связанных с местностью;1;1;10.0
категория объединяет темы;1;1;10.0
код EMLO location;1;1;10.0
место создания;1;1;10.0
место съёмок;1;1;10.0
названо в честь;1;1;10.0
находится в пределах природно-географического объекта;1;1;10.0
официальный сайт;1;1;10.0
площадь;1;1;10.0
транскрипция в МФА;1;1;10.0
