prop_name;prop_count;prop_count_value;prop_counter
место рождения;10;2721;100.0
административно-территориальная единица;10;1515;100.0
местонахождение;10;518;100.0
место смерти;10;211;100.0
место активности;10;104;100.0
расположение штаб-квартиры;10;59;100.0
город-побратим;10;48;100.0
категория объединяет темы;10;41;100.0
это частный случай понятия;10;30;100.0
имеет границы с;10;25;100.0
государство;10;16;100.0
численность населения;10;16;100.0
категория для людей, родившихся здесь;10;12;100.0
высота над уровнем моря;10;11;100.0
географические координаты;10;11;100.0
изображение;10;11;100.0
общая тема категории;10;11;100.0
Who's on First ID;10;10;100.0
административно делится на;10;10;100.0
баннер Викигида;10;10;100.0
десятичная классификация Дьюи;10;10;100.0
изображение герба;10;10;100.0
категория для людей, связанных с местностью;10;10;100.0
категория на Викискладе;10;10;100.0
код GND;10;10;100.0
код GeoNames;10;10;100.0
код VIAF;10;10;100.0
код в Большой российской энциклопедии онлайн;10;10;100.0
код индонезийского поселения;10;10;100.0
код темы Quora;10;10;100.0
место в MusicBrainz;10;10;100.0
основная категория по теме;10;10;100.0
официальный сайт;10;10;100.0
площадь;10;10;100.0
место создания;9;226;90.0
названо в честь;9;24;90.0
код в энциклопедии «Британника онлайн»;9;10;90.0
обслуживаемый город;9;10;90.0
часовой пояс;9;10;90.0
карта местонахождения;9;9;90.0
код Freebase;9;9;90.0
код в Большой каталанской энциклопедии;9;9;90.0
место жительства;8;26;80.0
описывается в источниках;8;20;80.0
столица;8;18;80.0
является столицей;8;14;80.0
юрисдикция распространяется на;8;12;80.0
категория карт на Викискладе;8;8;80.0
код LCNAF;8;8;80.0
код в Encyclopædia Universalis;8;8;80.0
дата основания/создания/возникновения;7;7;70.0
категория для людей, умерших здесь;7;7;70.0
официальное название;6;9;60.0
изображение печати/эмблемы;6;6;60.0
местный телефонный код;6;6;60.0
позиционная карта;6;6;60.0
почтовый индекс;6;6;60.0
основная тема;5;12;50.0
владельцем является;5;6;50.0
название на языке оригинала;5;6;50.0
владеет;5;5;50.0
значимое место;5;5;50.0
код BNF;5;5;50.0
код US National Archives;5;5;50.0
коллаж;5;5;50.0
место обнаружения;4;19;40.0
глава правительства;4;8;40.0
код автомобильного номера;4;4;40.0
этнохороним;3;5;30.0
место погребения;3;4;30.0
dmoz;3;3;30.0
значение в OmegaWiki;3;3;30.0
идентификатор местоположения ArchINFORM;3;3;30.0
изображение флага;3;3;30.0
код места в Facebook;3;3;30.0
статус наследия;2;9;20.0
критерий Всемирного наследия;2;5;20.0
место публикации;2;3;20.0
начало пути;2;3;20.0
основной порт;2;3;20.0
French Vikidia ID;2;2;20.0
ID отношения в OpenStreetMap;2;2;20.0
история темы;2;2;20.0
код в Предварительном списке Всемирного наследия;2;2;20.0
оператор;2;2;20.0
тематически относится к;2;2;20.0
место изготовления;1;51;10.0
используемый язык;1;5;10.0
место съёмок;1;2;10.0
FIPS 10-4 (страны и регионы);1;1;10.0
галерея на Викискладе;1;1;10.0
идентификатор Ringgold;1;1;10.0
изображённый объект;1;1;10.0
история выставок;1;1;10.0
история происходит в месте;1;1;10.0
категория для людей, похороненных здесь;1;1;10.0
ключевое событие;1;1;10.0
код GAMEO;1;1;10.0
код GNS;1;1;10.0
код ISNI;1;1;10.0
код NDL;1;1;10.0
код NE.se;1;1;10.0
код NLI;1;1;10.0
код TDV İslam Ansiklopedisi;1;1;10.0
код TGN;1;1;10.0
код административной единицы Индонезии;1;1;10.0
конечная;1;1;10.0
написание каной;1;1;10.0
первое письменное упоминание;1;1;10.0
прозвище;1;1;10.0
противоположно;1;1;10.0
пункт назначения;1;1;10.0
расположение конечной точки;1;1;10.0
часть от;1;1;10.0
часть света;1;1;10.0
