prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;30;100.0
географические координаты;10;11;100.0
код GeoNames;10;11;100.0
это частный случай понятия;10;11;100.0
ISO 3166-2;10;10;100.0
Who's on First ID;10;10;100.0
административно делится на;10;10;100.0
высота над уровнем моря;10;10;100.0
государство;10;10;100.0
код Freebase;10;10;100.0
карта местонахождения;8;8;80.0
место рождения;5;38;50.0
место смерти;2;6;20.0
изображение;2;2;20.0
код темы Quora;2;2;20.0
обслуживаемый город;2;2;20.0
часовой пояс;2;2;20.0
город-побратим;1;3;10.0
категория объединяет темы;1;2;10.0
FIPS 10-4 (страны и регионы);1;1;10.0
баннер Викигида;1;1;10.0
дата основания/создания/возникновения;1;1;10.0
значимое место;1;1;10.0
история происходит в месте;1;1;10.0
категория для людей, родившихся здесь;1;1;10.0
категория для людей, связанных с местностью;1;1;10.0
категория на Викискладе;1;1;10.0
код BabelNet;1;1;10.0
код TGN;1;1;10.0
код US National Archives;1;1;10.0
код в энциклопедии «Британника онлайн»;1;1;10.0
место в MusicBrainz;1;1;10.0
местонахождение;1;1;10.0
названо в честь;1;1;10.0
находится в пределах природно-географического объекта;1;1;10.0
находится на берегу водоёма;1;1;10.0
общая тема категории;1;1;10.0
основная категория по теме;1;1;10.0
официальный сайт;1;1;10.0
площадь;1;1;10.0
позиционная карта;1;1;10.0
расположение штаб-квартиры;1;1;10.0
состоит из;1;1;10.0
столица;1;1;10.0
часть от;1;1;10.0
численность населения;1;1;10.0
является столицей;1;1;10.0
