prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;22;100.0
государство;10;13;100.0
административно-территориальная единица;10;12;100.0
географические координаты;10;10;100.0
место рождения;8;23;80.0
изображение;8;9;80.0
код GeoNames;8;8;80.0
категория на Викискладе;7;7;70.0
код Freebase;7;7;70.0
почтовый индекс;7;7;70.0
численность населения;6;11;60.0
Who's on First ID;6;6;60.0
высота над уровнем моря;5;5;50.0
находится на берегу водоёма;5;5;50.0
столица;3;5;30.0
является столицей;3;5;30.0
местный телефонный код;3;3;30.0
название на языке оригинала;2;3;20.0
дата основания/создания/возникновения;2;2;20.0
описывается в источниках;2;2;20.0
место смерти;1;2;10.0
официальное название;1;2;10.0
галерея на Викискладе;1;1;10.0
значимое место;1;1;10.0
карта местонахождения;1;1;10.0
категория карт на Викискладе;1;1;10.0
категория объединяет темы;1;1;10.0
классификация климата Кёппена;1;1;10.0
код TGN;1;1;10.0
код Цифрового атласа Римской империи;1;1;10.0
код автомобильного номера;1;1;10.0
местонахождение;1;1;10.0
название;1;1;10.0
основная тема;1;1;10.0
официальный сайт;1;1;10.0
площадь;1;1;10.0
часовой пояс;1;1;10.0
