prop_name;prop_count;prop_count_value;prop_counter
географические координаты;10;13;100.0
изображение;10;11;100.0
это частный случай понятия;10;11;100.0
административно-территориальная единица;10;10;100.0
государство;10;10;100.0
категория на Викискладе;9;9;90.0
статус наследия;8;8;80.0
официальное название;7;15;70.0
Czech Monument Catalogue Number;7;7;70.0
идентификатор Чешского культурного наследия;7;7;70.0
расположен на улице;6;6;60.0
архитектор;5;7;50.0
conscription number;3;3;30.0
архитектурный стиль;3;3;30.0
изображённый объект;2;4;20.0
archINFORM project ID;2;2;20.0
код Freebase;2;2;20.0
название на языке оригинала;2;2;20.0
названо в честь;2;2;20.0
выдающееся произведение;1;1;10.0
дата основания/создания/возникновения;1;1;10.0
длина;1;1;10.0
код GeoNames;1;1;10.0
код культурного наследия Берлина;1;1;10.0
код темы Quora;1;1;10.0
место изготовления;1;1;10.0
местонахождение;1;1;10.0
состоит из;1;1;10.0
часть от;1;1;10.0
