prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;11;100.0
государство;10;10;100.0
административно-территориальная единица;7;7;70.0
географические координаты;7;7;70.0
изображение;5;5;50.0
находится в охранной зоне;4;4;40.0
находится в пределах природно-географического объекта;3;3;30.0
часть от;3;3;30.0
Mountain Project ID;2;2;20.0
горный хребет;2;2;20.0
код Freebase;2;2;20.0
состоит из;2;2;20.0
квалифицирован для;1;5;10.0
категория на Викискладе;1;1;10.0
код GNS;1;1;10.0
код GeoNames;1;1;10.0
код VIAF;1;1;10.0
названо в честь;1;1;10.0
не путать с;1;1;10.0
первооткрыватель или изобретатель;1;1;10.0
пример использования свойства;1;1;10.0
