prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;331;100.0
категория объединяет темы;10;52;100.0
карта местонахождения;10;12;100.0
это частный случай понятия;10;12;100.0
изображение;10;11;100.0
ID отношения в OpenStreetMap;10;10;100.0
ISO 3166-2;10;10;100.0
административно делится на;10;10;100.0
географические координаты;10;10;100.0
государство;10;10;100.0
общая тема категории;10;10;100.0
основная категория по теме;10;10;100.0
официальный сайт;10;10;100.0
площадь;10;10;100.0
столица;10;10;100.0
является столицей;10;10;100.0
местонахождение;9;37;90.0
место рождения;9;33;90.0
происходит из;9;19;90.0
категория для людей, родившихся здесь;9;9;90.0
категория для людей, связанных с местностью;9;9;90.0
категория карт на Викискладе;9;9;90.0
категория на Викискладе;9;9;90.0
код Freebase;9;9;90.0
код GeoNames;9;9;90.0
используемый язык;8;19;80.0
название на языке оригинала;8;10;80.0
должность главы правительства;8;8;80.0
изображённый объект;8;8;80.0
категория для людей, умерших здесь;8;8;80.0
имеет границы с;6;13;60.0
численность населения;6;8;60.0
категория для людей, похороненных здесь;6;6;60.0
основная тема шаблона;5;6;50.0
основной шаблон по теме;5;6;50.0
дата основания/создания/возникновения;5;5;50.0
код тезауруса PACTOLS;5;5;50.0
позиционная карта;4;8;40.0
не путать с;4;5;40.0
рельефная позиционная карта;4;4;40.0
официальное название;3;4;30.0
dmoz;3;3;30.0
баннер Викигида;3;3;30.0
место смерти;3;3;30.0
глава правительства;2;3;20.0
код BabelNet;2;2;20.0
место в MusicBrainz;2;2;20.0
место изготовления;2;2;20.0
основная тема портала Викимедиа;2;2;20.0
подробная карта;2;2;20.0
портал Викимедиа;2;2;20.0
часовой пояс;2;2;20.0
юрисдикция распространяется на;2;2;20.0
официальный язык;1;2;10.0
заменён на;1;1;10.0
изображение флага;1;1;10.0
исполнительная власть;1;1;10.0
код NKC;1;1;10.0
код в Большой российской энциклопедии онлайн;1;1;10.0
код в Итальянской энциклопедии;1;1;10.0
код для сущности Wolfram Language;1;1;10.0
код темы Quora;1;1;10.0
местный телефонный код;1;1;10.0
место жительства;1;1;10.0
место погребения;1;1;10.0
место съёмок;1;1;10.0
на территорию претендует;1;1;10.0
находится в пределах природно-географического объекта;1;1;10.0
тематически относится к;1;1;10.0
частично совпадает с;1;1;10.0
