prop_name;prop_count;prop_count_value;prop_counter
географические координаты;10;13;100.0
код GeoNames;10;12;100.0
административно-территориальная единица;10;11;100.0
FIPS 10-4 (страны и регионы);10;10;100.0
ISO 3166-2;10;10;100.0
Who's on First ID;10;10;100.0
административно делится на;10;10;100.0
государство;10;10;100.0
код Freebase;10;10;100.0
официальный сайт;10;10;100.0
это частный случай понятия;10;10;100.0
высота над уровнем моря;5;5;50.0
код BabelNet;5;5;50.0
площадь;5;5;50.0
место рождения;4;8;40.0
карта местонахождения;4;4;40.0
код GNS;3;3;30.0
место в MusicBrainz;3;3;30.0
место смерти;2;2;20.0
категория для людей, связанных с местностью;1;1;10.0
категория на Викискладе;1;1;10.0
категория объединяет темы;1;1;10.0
код в Большой каталанской энциклопедии;1;1;10.0
место съёмок;1;1;10.0
местонахождение;1;1;10.0
не путать с;1;1;10.0
расположение штаб-квартиры;1;1;10.0
столица;1;1;10.0
является столицей;1;1;10.0
