prop_name;prop_count;prop_count_value;prop_counter
государство;10;13;100.0
это частный случай понятия;10;12;100.0
изображение;10;10;100.0
географические координаты;9;10;90.0
впадает в;8;10;80.0
категория на Викискладе;8;8;80.0
административно-территориальная единица;7;12;70.0
длина;7;7;70.0
код Freebase;6;6;60.0
приток;6;6;60.0
находится на берегу водоёма;4;5;40.0
код GeoNames;4;4;40.0
водосборный бассейн;3;3;30.0
площадь бассейна;3;3;30.0
код GSS (2011);1;5;10.0
место рождения;1;2;10.0
ID отношения в OpenStreetMap;1;1;10.0
Pleiades category identifier;1;1;10.0
TOID;1;1;10.0
административно делится на;1;1;10.0
водоём на реке;1;1;10.0
вытекающие из озера реки;1;1;10.0
географический код Великобритании;1;1;10.0
изображённый объект;1;1;10.0
исток водотока;1;1;10.0
история происходит в месте;1;1;10.0
код EMLO location;1;1;10.0
код GNIS;1;1;10.0
код GNS;1;1;10.0
код Pleiades;1;1;10.0
код в энциклопедии «Британника онлайн»;1;1;10.0
место активности;1;1;10.0
местонахождение;1;1;10.0
находится в охранной зоне;1;1;10.0
не путать с;1;1;10.0
почтовый индекс;1;1;10.0
проходит над/под;1;1;10.0
