prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;169;100.0
название на языке оригинала;10;19;100.0
ID отношения в OpenStreetMap;10;10;100.0
ISO 3166-2;10;10;100.0
административно делится на;10;10;100.0
географические координаты;10;10;100.0
геоданные;10;10;100.0
государство;10;10;100.0
дата основания/создания/возникновения;10;10;100.0
карта местонахождения;10;10;100.0
категория на Викискладе;10;10;100.0
основная категория по теме;10;10;100.0
это частный случай понятия;10;10;100.0
общая тема категории;9;9;90.0
столица;9;9;90.0
является столицей;9;9;90.0
происходит из;8;10;80.0
площадь;8;8;80.0
идентификатор местоположения ArchINFORM;6;6;60.0
используемый язык;5;8;50.0
категория объединяет темы;5;6;50.0
категория для людей, родившихся здесь;5;5;50.0
изображение;3;4;30.0
названо в честь;2;4;20.0
место рождения;2;2;20.0
официальный сайт;2;2;20.0
часовой пояс;1;2;10.0
численность населения;1;2;10.0
категория для людей, умерших здесь;1;1;10.0
код GeoNames;1;1;10.0
место смерти;1;1;10.0
не путать с;1;1;10.0
официальное название;1;1;10.0
позиционная карта;1;1;10.0
