prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;11;100.0
административно-территориальная единица;9;35377;90.0
площадь;9;365;90.0
имеет границы с;9;51;90.0
юрисдикция распространяется на;9;44;90.0
зона обслуживания;9;43;90.0
глава правительства;9;17;90.0
численность населения;9;15;90.0
официальный сайт;9;14;90.0
административно делится на;9;12;90.0
изображение;9;10;90.0
изображение герба;9;10;90.0
ID отношения в OpenStreetMap;9;9;90.0
ISO 3166-2;9;9;90.0
Lokalhistoriewiki.no ID;9;9;90.0
географические координаты;9;9;90.0
государство;9;9;90.0
должность главы правительства;9;9;90.0
карта местонахождения;9;9;90.0
категория на Викискладе;9;9;90.0
код GeoNames;9;9;90.0
код в Большой норвежской энциклопедии;9;9;90.0
общая тема категории;9;9;90.0
основная категория по теме;9;9;90.0
часть от;9;9;90.0
числовой код SSR для названия;9;9;90.0
столица;8;9;80.0
категория объединяет темы;7;53;70.0
является столицей;7;7;70.0
заменил;6;13;60.0
заменён на;6;13;60.0
дата основания/создания/возникновения;5;5;50.0
место рождения;4;11;40.0
баннер Викигида;4;4;40.0
десятичная классификация Дьюи;4;4;40.0
идентификатор местоположения ArchINFORM;4;4;40.0
категория для людей, родившихся здесь;4;4;40.0
категория для людей, связанных с местностью;4;4;40.0
категория для людей, умерших здесь;4;4;40.0
категория карт на Викискладе;4;4;40.0
код Freebase;4;4;40.0
состоит из;4;4;40.0
часовой пояс;4;4;40.0
местонахождение;3;6;30.0
этнохороним;3;6;30.0
FIPS 10-4 (страны и регионы);3;3;30.0
Who's on First ID;3;3;30.0
изображение флага;3;3;30.0
код BNF;3;3;30.0
код GND;3;3;30.0
код LCNAF;3;3;30.0
код NUTS;3;3;30.0
награда от;3;3;30.0
описание герба;3;3;30.0
транскрипция в МФА;3;3;30.0
используемый язык;2;4;20.0
место смерти;2;4;20.0
названо в честь;2;4;20.0
происходит из;2;4;20.0
официальное название;2;3;20.0
код BabelNet;2;2;20.0
код VIAF;2;2;20.0
место в MusicBrainz;2;2;20.0
произношение (звуковой файл);2;2;20.0
не путать с;1;2;10.0
WDPA;1;1;10.0
галерея на Викискладе;1;1;10.0
дата прекращения существования;1;1;10.0
карта этой дороги;1;1;10.0
код NE.se;1;1;10.0
код YSO;1;1;10.0
код в Большой каталанской энциклопедии;1;1;10.0
код в энциклопедии «Британника онлайн»;1;1;10.0
код темы Quora;1;1;10.0
место активности;1;1;10.0
место жительства;1;1;10.0
место создания;1;1;10.0
название на языке оригинала;1;1;10.0
обслуживаемый город;1;1;10.0
основная тема;1;1;10.0
