prop_name;prop_count;prop_count_value;prop_counter
административно-территориальная единица;10;10388;100.0
имеет границы с;10;36;100.0
FIPS 10-4 (страны и регионы);10;10;100.0
ISO 3166-2;10;10;100.0
Who's on First ID;10;10;100.0
географические координаты;10;10;100.0
государство;10;10;100.0
карта местонахождения;10;10;100.0
код Freebase;10;10;100.0
код GeoNames;10;10;100.0
общая тема категории;10;10;100.0
основная категория по теме;10;10;100.0
площадь;10;10;100.0
почтовый индекс;10;10;100.0
столица;10;10;100.0
это частный случай понятия;10;10;100.0
является столицей;9;9;90.0
категория на Викискладе;8;8;80.0
местонахождение;6;12;60.0
место рождения;5;17;50.0
категория объединяет темы;4;5;40.0
место смерти;4;5;40.0
расположение штаб-квартиры;4;5;40.0
высота над уровнем моря;4;4;40.0
изображение;4;4;40.0
категория для людей, связанных с местностью;4;4;40.0
место активности;3;7;30.0
подкласс от;3;3;30.0
часть от;3;3;30.0
численность населения;3;3;30.0
код BabelNet;2;2;20.0
место в MusicBrainz;2;2;20.0
часовой пояс;2;2;20.0
административно делится на;1;3;10.0
баннер Викигида;1;1;10.0
галерея на Викискладе;1;1;10.0
зона обслуживания;1;1;10.0
карта ареала вида;1;1;10.0
категория для людей, родившихся здесь;1;1;10.0
ключевое событие;1;1;10.0
код в энциклопедии «Британника онлайн»;1;1;10.0
место жительства;1;1;10.0
место создания;1;1;10.0
название на языке оригинала;1;1;10.0
названо в честь;1;1;10.0
обслуживаемый город;1;1;10.0
официальное название;1;1;10.0
официальный сайт;1;1;10.0
позиционная карта;1;1;10.0
юрисдикция распространяется на;1;1;10.0
