prop_name;prop_count;prop_count_value;prop_counter
географические координаты;10;10;100.0
это частный случай понятия;10;10;100.0
глубочайшая точка;5;6;50.0
код Freebase;5;5;50.0
код в энциклопедии «Британника онлайн»;5;5;50.0
часть от;5;5;50.0
высота над уровнем моря;4;7;40.0
государство;4;4;40.0
названо в честь;4;4;40.0
находится на берегу водоёма;4;4;40.0
код GeoNames;3;3;30.0
находится в пределах природно-географического объекта;2;2;20.0
Microsoft Academic ID;1;1;10.0
административно-территориальная единица;1;1;10.0
вертикальная глубина;1;1;10.0
изображение;1;1;10.0
карта местонахождения;1;1;10.0
код BabelNet;1;1;10.0
код темы Quora;1;1;10.0
основная тема;1;1;10.0
состоит из;1;1;10.0
толщина;1;1;10.0
