prop_name;prop_count;prop_count_value;prop_counter
это частный случай понятия;10;13;100.0
государство;9;11;90.0
описывается в источниках;7;46;70.0
часть от;7;17;70.0
административно-территориальная единица;7;15;70.0
название на языке оригинала;7;11;70.0
названо в честь;7;8;70.0
часть света;7;7;70.0
состоит из;6;13;60.0
географические координаты;6;6;60.0
не путать с;6;6;60.0
площадь;5;5;50.0
продукция;3;5;30.0
эра;3;5;30.0
объём;3;4;30.0
дата открытия;3;3;30.0
общая тема категории;3;3;30.0
основная категория по теме;3;3;30.0
состоит из представителей класса;3;3;30.0
дата основания/создания/возникновения;2;2;20.0
длина;2;2;20.0
код Freebase;2;2;20.0
код LCNAF;2;2;20.0
код в энциклопедии «Британника онлайн»;2;2;20.0
отрасль;2;2;20.0
тематически относится к;2;2;20.0
местонахождение;1;5;10.0
карта местонахождения;1;2;10.0
связанная категория;1;2;10.0
вертикальная глубина;1;1;10.0
включает населённый пункт;1;1;10.0
категория на Викискладе;1;1;10.0
категория объединяет темы;1;1;10.0
код в Большой российской энциклопедии онлайн;1;1;10.0
код темы Quora;1;1;10.0
находится на берегу водоёма;1;1;10.0
обладает свойством;1;1;10.0
оператор;1;1;10.0
описан на сайте;1;1;10.0
первооткрыватель или изобретатель;1;1;10.0
сделано из;1;1;10.0
содержит;1;1;10.0
ширина;1;1;10.0
